ID,Vulnerability,Package,Version Range,Platform,Date,score,CWE,CVE,published,disclosed,credit
SNYK-JS-ANTHROPICAICLAUDECODE-11502064,Directory Traversal,@anthropic-ai/claude-code,['<0.2.113'],npm,7 Aug 2025,7.7,CWE-22,CVE-2025-54794,7 Aug 2025,5 Aug 2025,Elad Beber
SNYK-JS-LINKIFYREACT-11502190,Prototype Pollution,linkify-react,['<4.3.2'],npm,7 Aug 2025,8.8,CWE-1321,CVE-2025-8101,7 Aug 2025,26 Jul 2025,Camilo Vera
SNYK-JS-LINKIFYJS-11502189,Prototype Pollution,linkifyjs,['<4.3.2'],npm,7 Aug 2025,8.8,CWE-1321,CVE-2025-8101,7 Aug 2025,26 Jul 2025,Camilo Vera
SNYK-JS-KUZU-11502184,Insertion of Sensitive Information into Log File,kuzu,['<0.8.2'],npm,7 Aug 2025,5.1,CWE-532,,7 Aug 2025,1 Mar 2025,Royi Luo
SNYK-JS-BENTO4-11502066,Allocation of Resources Without Limits or Throttling,bento4,['*'],npm,7 Aug 2025,6.3,CWE-770,CVE-2025-8537,7 Aug 2025,5 Aug 2025,"Xudong Cao, Yuqing Zhang"
SNYK-JS-ANTHROPICAICLAUDECODE-11502065,Command Injection,@anthropic-ai/claude-code,['<1.0.20'],npm,7 Aug 2025,8.7,CWE-78,CVE-2025-54795,7 Aug 2025,5 Aug 2025,Elad Beber
SNYK-JS-TMP-11501554,Symlink Attack,tmp,['<0.2.4'],npm,7 Aug 2025,6.8,CWE-59,CVE-2025-54798,7 Aug 2025,6 Aug 2025,Alessio Della Libera
SNYK-JS-ACTIONSGLOB-11484208,Regular Expression Denial of Service (ReDoS),@actions/glob,['*'],npm,6 Aug 2025,6.9,CWE-1333,CVE-2025-5890,6 Aug 2025,9 Jun 2025,mmmsssttt404
SNYK-JS-VVVEBJS-11484143,Directory Traversal,vvvebjs,['*'],npm,6 Aug 2025,2.3,CWE-22,CVE-2025-8522,6 Aug 2025,4 Aug 2025,Unknown
SNYK-JS-IPX-11483961,Directory Traversal,ipx,"['<1.3.2', '>=2.0.0-0 <2.1.1', '>=3.0.0 <3.1.1']",npm,6 Aug 2025,6.9,CWE-22,CVE-2025-54387,6 Aug 2025,5 Aug 2025,Alessio Della Libera
SNYK-JS-JSTOML-11483956,Prototype Pollution,js-toml,['<1.0.2'],npm,6 Aug 2025,7.9,CWE-1321,CVE-2025-54803,6 Aug 2025,5 Aug 2025,Unknown
SNYK-JS-EPICGAMESNAVSHARE-11431279,Malicious Package,epic-games-nav-share,['*'],npm,4 Aug 2025,9.3,CWE-506,,4 Aug 2025,4 Aug 2025,Unknown
SNYK-JS-EPICFORTNITESHAREDVALUES-11431278,Malicious Package,epic-fortnite-shared-values,['*'],npm,4 Aug 2025,9.3,CWE-506,,4 Aug 2025,4 Aug 2025,Unknown
SNYK-JS-NYARIVSANDBOXJS-10361588,Prototype Pollution,@nyariv/sandboxjs,['<0.8.24'],npm,4 Aug 2025,8.8,CWE-1321,CVE-2025-34146,4 Aug 2025,12 Apr 2025,Erwin Chan
SNYK-JS-NESTJSDEVTOOLSINTEGRATION-11417395,Arbitrary Command Injection,@nestjs/devtools-integration,['<0.2.1'],npm,3 Aug 2025,9.4,CWE-77,CVE-2025-54782,3 Aug 2025,2 Aug 2025,Jonathan Leitschuh
SNYK-JS-MODELCONTEXTPROTOCOLSERVERSLACK-11358378,Improper Neutralization of Input Used for LLM Prompting,@modelcontextprotocol/server-slack,['*'],npm,1 Aug 2025,9.3,CWE-1427,CVE-2025-34072,1 Aug 2025,2 Jul 2025,wunderwuzzi of Embrace The Red
SNYK-JS-DHEI0731PKG2-11356722,Malicious Package,dhei-0731-pkg2,['*'],npm,1 Aug 2025,9.3,CWE-506,,1 Aug 2025,31 Jul 2025,Unknown
SNYK-JS-WEBFINGERJS-11345662,Server-side Request Forgery (SSRF),webfinger.js,['<2.8.1'],npm,1 Aug 2025,6.9,CWE-918,CVE-2025-54590,1 Aug 2025,28 Jul 2025,Ori Hollander
SNYK-JS-FINOSGITPROXY-11345658,Improper Authorization,@finos/git-proxy,['<1.19.2'],npm,31 Jul 2025,8.2,CWE-285,CVE-2025-54585,31 Jul 2025,30 Jul 2025,Unknown
SNYK-JS-FINOSGITPROXY-11345650,Information Exposure,@finos/git-proxy,['<1.19.2'],npm,31 Jul 2025,7.1,CWE-200,CVE-2025-54586,31 Jul 2025,30 Jul 2025,Unknown
SNYK-JS-FINOSGITPROXY-11344801,Incorrect Authorization,@finos/git-proxy,['<1.19.2'],npm,31 Jul 2025,8.3,CWE-863,CVE-2025-54583,31 Jul 2025,30 Jul 2025,Unknown
SNYK-JS-FINOSGITPROXY-11344799,Misinterpretation of Input,@finos/git-proxy,['<1.19.2'],npm,31 Jul 2025,7.0,CWE-115,CVE-2025-54584,31 Jul 2025,30 Jul 2025,Unknown
SNYK-JS-GOOGLEGEMINICLI-11342370,Improper Neutralization of Input Used for LLM Prompting,@google/gemini-cli,['<0.1.14'],npm,31 Jul 2025,8.5,CWE-1427,,31 Jul 2025,27 Jul 2025,Sam Cox
SNYK-JS-SOLADY-11342790,Improper Check for Unusual or Exceptional Conditions,solady,['>=0.0.125 <0.1.24'],npm,31 Jul 2025,6.3,CWE-754,CVE-2025-53638,31 Jul 2025,17 Jul 2025,Unknown
SNYK-JS-HYPERVECTORHYPERVECTORTBANKTEST-11338754,Malicious Package,@hypervector/hypervector-tbank-test,['*'],npm,30 Jul 2025,9.3,CWE-506,,30 Jul 2025,30 Jul 2025,Unknown
SNYK-JS-HYPERVECTORHYPERVECTORTEST-11338753,Malicious Package,@hypervector/hypervector-test,['*'],npm,30 Jul 2025,9.3,CWE-506,,30 Jul 2025,30 Jul 2025,Unknown
SNYK-JS-PLATFORMUISTORYBOOKCOPYBUTTON-11338630,Malicious Package,@platform-ui-storybook/copy-button,['*'],npm,30 Jul 2025,9.3,CWE-506,,30 Jul 2025,30 Jul 2025,Unknown
SNYK-JS-SMECONFIGSKARMACOVERAGE-11338629,Malicious Package,@sme-configs/karma-coverage,['*'],npm,30 Jul 2025,9.3,CWE-506,,30 Jul 2025,30 Jul 2025,Unknown
SNYK-JS-VIDEOPLATFORMCORE-11338628,Malicious Package,@video-platform/core,['*'],npm,30 Jul 2025,9.3,CWE-506,,30 Jul 2025,30 Jul 2025,Unknown
SNYK-JS-VIDEOPLATFORMREACTCORE-11338627,Malicious Package,@video-platform/react-core,['*'],npm,30 Jul 2025,9.3,CWE-506,,30 Jul 2025,30 Jul 2025,Unknown
SNYK-JS-VIDEOPLATFORMREACTOSD-11338626,Malicious Package,@video-platform/react-osd,['*'],npm,30 Jul 2025,9.3,CWE-506,,30 Jul 2025,30 Jul 2025,Unknown
SNYK-JS-MIMELIB2-11334777,Malicious Package,mimelib2,['*'],npm,30 Jul 2025,9.3,CWE-506,,30 Jul 2025,30 Jul 2025,Unknown
SNYK-JS-COOKIELOGGO-11334759,Malicious Package,cookie-loggo,['*'],npm,30 Jul 2025,9.3,CWE-506,,30 Jul 2025,30 Jul 2025,Unknown
SNYK-JS-EXCELJSUI-11334758,Malicious Package,exceljs-ui,['*'],npm,30 Jul 2025,9.3,CWE-506,,30 Jul 2025,30 Jul 2025,Unknown
SNYK-JS-WEB3RTC-11334757,Malicious Package,web3-rtc,['*'],npm,30 Jul 2025,9.3,CWE-506,,30 Jul 2025,30 Jul 2025,Unknown
SNYK-JS-FLOWHINT-11334756,Malicious Package,flowhint,['*'],npm,30 Jul 2025,9.3,CWE-506,,30 Jul 2025,30 Jul 2025,Unknown
SNYK-JS-NOTIFICATIONCLIENTS-11334755,Malicious Package,notification-clients,['*'],npm,30 Jul 2025,9.3,CWE-506,,30 Jul 2025,30 Jul 2025,Unknown
SNYK-JS-POSTCSSMINIFYTHEME-11334754,Malicious Package,postcss-minify-theme,['*'],npm,30 Jul 2025,9.3,CWE-506,,30 Jul 2025,30 Jul 2025,Unknown
SNYK-JS-NODELOGGERX-11334753,Malicious Package,node-loggerx,['*'],npm,30 Jul 2025,9.3,CWE-506,,30 Jul 2025,30 Jul 2025,Unknown
SNYK-JS-VANILLACACHER-11334752,Malicious Package,vanilla-cacher,['*'],npm,30 Jul 2025,9.3,CWE-506,,30 Jul 2025,30 Jul 2025,Unknown
SNYK-JS-VITEPLUGINREACTJSREFRESH-11334751,Malicious Package,vite-plugin-reactjs-refresh,['*'],npm,30 Jul 2025,9.3,CWE-506,,30 Jul 2025,30 Jul 2025,Unknown
SNYK-JS-NEXTPRECONFIG-11334750,Malicious Package,next-preconfig,['*'],npm,30 Jul 2025,9.3,CWE-506,,30 Jul 2025,30 Jul 2025,Unknown
SNYK-JS-REACTQRCODEICON-11334749,Malicious Package,react-qrcode-icon,['*'],npm,30 Jul 2025,9.3,CWE-506,,30 Jul 2025,30 Jul 2025,Unknown
SNYK-JS-COOKIELOGGER-11334748,Malicious Package,cookie-logger,['*'],npm,30 Jul 2025,9.3,CWE-506,,30 Jul 2025,30 Jul 2025,Unknown
SNYK-JS-VITEPOSTCSSKIT-11334747,Malicious Package,vite-postcss-kit,['*'],npm,30 Jul 2025,9.3,CWE-506,,30 Jul 2025,30 Jul 2025,Unknown
SNYK-JS-PROCLOGCMD-11334746,Malicious Package,proc-log-cmd,['*'],npm,30 Jul 2025,9.3,CWE-506,,30 Jul 2025,30 Jul 2025,Unknown
SNYK-JS-VITEPOSTCSSNESTED-11334745,Malicious Package,vite-postcss-nested,['*'],npm,30 Jul 2025,9.3,CWE-506,,30 Jul 2025,30 Jul 2025,Unknown
SNYK-JS-VITELOGPLUGIN-11334744,Malicious Package,vite-log-plugin,['*'],npm,30 Jul 2025,9.3,CWE-506,,30 Jul 2025,30 Jul 2025,Unknown
SNYK-JS-REALSOCKETRT-11334743,Malicious Package,real-socket-rt,['*'],npm,30 Jul 2025,9.3,CWE-506,,30 Jul 2025,30 Jul 2025,Unknown
SNYK-JS-JSONCONFS-11334742,Malicious Package,json-confs,['*'],npm,30 Jul 2025,9.3,CWE-506,,30 Jul 2025,30 Jul 2025,Unknown
SNYK-JS-VITESIMPLEPARSE-11334741,Malicious Package,vite-simpleparse,['*'],npm,30 Jul 2025,9.3,CWE-506,,30 Jul 2025,30 Jul 2025,Unknown
SNYK-JS-REDUXESLINTSAGA-11334740,Malicious Package,redux-eslint-saga,['*'],npm,30 Jul 2025,9.3,CWE-506,,30 Jul 2025,30 Jul 2025,Unknown
SNYK-JS-REACTICONMAKER-11334739,Malicious Package,react-icon-maker,['*'],npm,30 Jul 2025,9.3,CWE-506,,30 Jul 2025,30 Jul 2025,Unknown
SNYK-JS-WEBPACKSERVERCONFIG-11334738,Malicious Package,webpack-server-config,['*'],npm,30 Jul 2025,9.3,CWE-506,,30 Jul 2025,30 Jul 2025,Unknown
SNYK-JS-STREAMLOGGERS-11334737,Malicious Package,stream-loggers,['*'],npm,30 Jul 2025,9.3,CWE-506,,30 Jul 2025,30 Jul 2025,Unknown
SNYK-JS-KODANEPATCHMANAGER-11334736,Malicious Package,@kodane/patch-manager,['*'],npm,30 Jul 2025,9.3,CWE-506,,30 Jul 2025,30 Jul 2025,Unknown
SNYK-JS-TAILWINDTHEMECOLORS-11178632,Malicious Package,tailwind-theme-colors,['*'],npm,29 Jul 2025,9.3,CWE-506,,29 Jul 2025,29 Jul 2025,Unknown
SNYK-JS-REACTREDUXSTYLIZER-11178626,Malicious Package,react-redux-stylizer,['*'],npm,29 Jul 2025,9.3,CWE-506,,29 Jul 2025,29 Jul 2025,Unknown
SNYK-JS-REACTSTYLIZER-11178622,Malicious Package,react-stylizer,['*'],npm,29 Jul 2025,9.3,CWE-506,,29 Jul 2025,29 Jul 2025,Unknown
SNYK-JS-VITEPOSTCSSBOOTSTRAP-11178617,Malicious Package,vite-postcss-bootstrap,['*'],npm,29 Jul 2025,9.3,CWE-506,,29 Jul 2025,29 Jul 2025,Unknown
SNYK-JS-QUERYLOGGER-11178612,Malicious Package,query-logger,['*'],npm,29 Jul 2025,9.3,CWE-506,,29 Jul 2025,29 Jul 2025,Unknown
SNYK-JS-SYS711MYNPXTOOL-11178607,Malicious Package,@sys711/my-npx-tool,['*'],npm,29 Jul 2025,9.3,CWE-506,,29 Jul 2025,29 Jul 2025,Unknown
SNYK-JS-DATADOGINSTRUMENTATIONS-11178601,Malicious Package,datadog-instrumentations,['*'],npm,29 Jul 2025,9.3,CWE-506,,29 Jul 2025,29 Jul 2025,Unknown
SNYK-JS-COMPANYINTERNALLOGGER-11178592,Malicious Package,@company-internal/logger,['*'],npm,29 Jul 2025,9.3,CWE-506,,29 Jul 2025,29 Jul 2025,Unknown
SNYK-JS-VITEPLUGINJSSUPPORT-11178586,Malicious Package,vite-plugin-js-support,['*'],npm,29 Jul 2025,9.3,CWE-506,,29 Jul 2025,29 Jul 2025,Unknown
SNYK-JS-STORYBOOKCORECORESERVERPRESETS0-11178583,Malicious Package,storybook-core-core-server-presets-0,['*'],npm,29 Jul 2025,9.3,CWE-506,,29 Jul 2025,29 Jul 2025,Unknown
SNYK-JS-REQUESTHELMET-11178576,Malicious Package,request-helmet,['*'],npm,29 Jul 2025,9.3,CWE-506,,29 Jul 2025,29 Jul 2025,Unknown
SNYK-JS-NGXSATORIS-11178572,Malicious Package,ngx-satoris,['*'],npm,29 Jul 2025,9.3,CWE-506,,29 Jul 2025,29 Jul 2025,Unknown
SNYK-JS-YAETIA-11178569,Malicious Package,yaetia,['*'],npm,29 Jul 2025,9.3,CWE-506,,29 Jul 2025,29 Jul 2025,Unknown
SNYK-JS-PRIVMXCRYPTO-11178565,Malicious Package,privmx-crypto,['*'],npm,29 Jul 2025,9.3,CWE-506,,29 Jul 2025,29 Jul 2025,Unknown
SNYK-JS-SECSOL5GQLIKSENSE-11178562,Malicious Package,@secsol5g/qlik-sense,['*'],npm,29 Jul 2025,9.3,CWE-506,,29 Jul 2025,29 Jul 2025,Unknown
SNYK-JS-AI0X1337BUDOUXEXTENSION-11178560,Malicious Package,@ai0x1337/budoux-extension,['*'],npm,29 Jul 2025,9.3,CWE-506,,29 Jul 2025,29 Jul 2025,Unknown
SNYK-JS-BUDOUXEXTENSION-11178559,Malicious Package,budoux-extension,['*'],npm,29 Jul 2025,9.3,CWE-506,,29 Jul 2025,29 Jul 2025,Unknown
SNYK-JS-NPMDECO-11178554,Malicious Package,npmdeco,['*'],npm,29 Jul 2025,9.3,CWE-506,,29 Jul 2025,29 Jul 2025,Unknown
SNYK-JS-AXRSMARTCONTRACTS-11178549,Malicious Package,axr-smart-contracts,['*'],npm,29 Jul 2025,9.3,CWE-506,,29 Jul 2025,29 Jul 2025,Unknown
SNYK-JS-GOOGLESITEKITASSETS-11178546,Malicious Package,@googlesitekit/assets,['*'],npm,29 Jul 2025,9.3,CWE-506,,29 Jul 2025,29 Jul 2025,Unknown
SNYK-JS-FASTTODOAPP-11178542,Malicious Package,fast-todo-app,['*'],npm,29 Jul 2025,9.3,CWE-506,,29 Jul 2025,29 Jul 2025,Unknown
SNYK-JS-STYLEPOSTPROCESSOR-11178537,Malicious Package,style-postprocessor,['*'],npm,29 Jul 2025,9.3,CWE-506,,29 Jul 2025,28 Jul 2025,Unknown
SNYK-JS-NODESAMLNODESAML-11172934,Improper Verification of Cryptographic Signature,@node-saml/node-saml,['<5.0.1'],npm,29 Jul 2025,9.0,CWE-347,CVE-2025-54419,29 Jul 2025,28 Jul 2025,ahacker1-securesaml
SNYK-JS-TOPTALPICASSOTYPOGRAPHY-11023373,Embedded Malicious Package,@toptal/picasso-typography,['=4.1.4'],npm,29 Jul 2025,9.3,CWE-506,,29 Jul 2025,20 Jul 2025,Unknown
SNYK-JS-TOPTALPICASSOUTILS-11023372,Embedded Malicious Package,@toptal/picasso-utils,['=3.2.0'],npm,29 Jul 2025,9.3,CWE-506,,29 Jul 2025,20 Jul 2025,Unknown
SNYK-JS-XENECORE-11023371,Embedded Malicious Package,@xene/core,['=0.4.1'],npm,29 Jul 2025,9.3,CWE-506,,29 Jul 2025,20 Jul 2025,Unknown
SNYK-JS-TOPTALPICASSOFORMS-11023370,Embedded Malicious Package,@toptal/picasso-forms,['=73.3.2'],npm,29 Jul 2025,9.3,CWE-506,,29 Jul 2025,20 Jul 2025,Unknown
SNYK-JS-TOPTALPICASSOQUOTE-11023369,Embedded Malicious Package,@toptal/picasso-quote,['=2.1.7'],npm,29 Jul 2025,9.3,CWE-506,,29 Jul 2025,20 Jul 2025,Unknown
SNYK-JS-TOPTALPICASSOSELECT-11023368,Embedded Malicious Package,@toptal/picasso-select,['=4.2.2'],npm,29 Jul 2025,9.3,CWE-506,,29 Jul 2025,20 Jul 2025,Unknown
SNYK-JS-TOPTALPICASSOPROVIDER-11023367,Embedded Malicious Package,@toptal/picasso-provider,['=5.1.1'],npm,29 Jul 2025,9.3,CWE-506,,29 Jul 2025,20 Jul 2025,Unknown
SNYK-JS-TOPTALPICASSOSHARED-11023366,Embedded Malicious Package,@toptal/picasso-shared,['=15.1.0'],npm,29 Jul 2025,9.3,CWE-506,,29 Jul 2025,20 Jul 2025,Unknown
SNYK-JS-TOPTALPICASSOCHARTS-11023365,Embedded Malicious Package,@toptal/picasso-charts,['=59.1.4'],npm,29 Jul 2025,9.3,CWE-506,,29 Jul 2025,20 Jul 2025,Unknown
SNYK-JS-TOPTALPICASSOTAILWIND-11023364,Embedded Malicious Package,@toptal/picasso-tailwind,['=3.1.0'],npm,29 Jul 2025,9.3,CWE-506,,29 Jul 2025,20 Jul 2025,Unknown
SNYK-JS-TRANSLATEDLARAMCP-11023284,Arbitrary Command Injection,@translated/lara-mcp,['<0.0.12'],npm,28 Jul 2025,9.2,CWE-77,CVE-2025-53832,28 Jul 2025,21 Jul 2025,Alessio Della Libera
SNYK-JS-PAYPALEXAMPLESLANGCHAIN-11023359,Malicious Package,paypal-examples-langchain,['*'],npm,28 Jul 2025,9.3,CWE-506,,28 Jul 2025,28 Jul 2025,Unknown
SNYK-JS-INDEXERWORKERSERVICE-11023358,Malicious Package,indexer-worker-service,['*'],npm,28 Jul 2025,9.3,CWE-506,,28 Jul 2025,28 Jul 2025,Unknown
SNYK-JS-MVFESCSS-11023357,Malicious Package,mv-fe-scss,['*'],npm,28 Jul 2025,9.3,CWE-506,,28 Jul 2025,28 Jul 2025,Unknown
SNYK-JS-HEADLESSSKIA-11023356,Malicious Package,headless-skia,['*'],npm,28 Jul 2025,9.3,CWE-506,,28 Jul 2025,28 Jul 2025,Unknown
SNYK-JS-BFIWEB-11023355,Malicious Package,bfiweb,['*'],npm,28 Jul 2025,9.3,CWE-506,,28 Jul 2025,28 Jul 2025,Unknown
SNYK-JS-OPENAIFM-11023354,Malicious Package,openai-fm,['*'],npm,28 Jul 2025,9.3,CWE-506,,28 Jul 2025,28 Jul 2025,Unknown
SNYK-JS-SOLHINTPLUGINLIDOCSM-11023353,Malicious Package,solhint-plugin-lido-csm,['*'],npm,28 Jul 2025,9.3,CWE-506,,28 Jul 2025,28 Jul 2025,Unknown
SNYK-JS-REACTSERVERDOMTURBOPACKEXPERIMENTAL-11023352,Malicious Package,react-server-dom-turbopack-experimental,['*'],npm,28 Jul 2025,9.3,CWE-506,,28 Jul 2025,28 Jul 2025,Unknown
SNYK-JS-REACTSERVERDOMWEBPACKEXPERIMENTAL-11023351,Malicious Package,react-server-dom-webpack-experimental,['*'],npm,28 Jul 2025,9.3,CWE-506,,28 Jul 2025,28 Jul 2025,Unknown
SNYK-JS-TESTINGHS-11023350,Malicious Package,testinghs,['*'],npm,28 Jul 2025,9.3,CWE-506,,28 Jul 2025,28 Jul 2025,Unknown
SNYK-JS-UIDRAFTISM-11023349,Malicious Package,uidraftism,['*'],npm,28 Jul 2025,9.3,CWE-506,,28 Jul 2025,28 Jul 2025,Unknown
SNYK-JS-SWAPTOKENLISTPOC-11023348,Malicious Package,swap-token-list-poc,['*'],npm,28 Jul 2025,9.3,CWE-506,,28 Jul 2025,28 Jul 2025,Unknown
SNYK-JS-GOOGLEPROTOBUFCONFORMANCE-11023347,Malicious Package,google-protobuf-conformance,['*'],npm,28 Jul 2025,9.3,CWE-506,,28 Jul 2025,28 Jul 2025,Unknown
SNYK-JS-CLOUDINQUISITOR-11023346,Malicious Package,cloud-inquisitor,['*'],npm,28 Jul 2025,9.3,CWE-506,,28 Jul 2025,28 Jul 2025,Unknown
SNYK-JS-KALITESTBBH-11023345,Malicious Package,kalitestbbh,['*'],npm,28 Jul 2025,9.3,CWE-506,,28 Jul 2025,28 Jul 2025,Unknown
SNYK-JS-AIRBNBBOOKING-11023344,Malicious Package,airbnb-booking,['*'],npm,28 Jul 2025,9.3,CWE-506,,28 Jul 2025,28 Jul 2025,Unknown
SNYK-JS-DNDATTACHMENT-11023343,Malicious Package,dndattachment,['*'],npm,28 Jul 2025,9.3,CWE-506,,28 Jul 2025,28 Jul 2025,Unknown
SNYK-JS-AIRBNBPROP-11023342,Malicious Package,airbnb-prop,['*'],npm,28 Jul 2025,9.3,CWE-506,,28 Jul 2025,28 Jul 2025,Unknown
SNYK-JS-AIRBNBPRIVATE-11023341,Malicious Package,airbnb-private,['*'],npm,28 Jul 2025,9.3,CWE-506,,28 Jul 2025,28 Jul 2025,Unknown
SNYK-JS-SHOPIFYCSSIMPORT-11023340,Malicious Package,shopify-css-import,['*'],npm,28 Jul 2025,9.3,CWE-506,,28 Jul 2025,28 Jul 2025,Unknown
SNYK-JS-MINIBUILDER-11023339,Malicious Package,mini-builder,['*'],npm,28 Jul 2025,9.3,CWE-506,,28 Jul 2025,28 Jul 2025,Unknown
SNYK-JS-KALITEST11-11023338,Malicious Package,kalitest11,['*'],npm,28 Jul 2025,9.3,CWE-506,,28 Jul 2025,28 Jul 2025,Unknown
SNYK-JS-IDSCORE-11023337,Malicious Package,ids-core,['*'],npm,28 Jul 2025,9.3,CWE-506,,28 Jul 2025,28 Jul 2025,Unknown
SNYK-JS-AIRBNBPROD-11023336,Malicious Package,airbnb-prod,['*'],npm,28 Jul 2025,9.3,CWE-506,,28 Jul 2025,28 Jul 2025,Unknown
SNYK-JS-NONEXISTENTGIBBERISH-11023335,Malicious Package,nonexistentgibberish,['*'],npm,28 Jul 2025,9.3,CWE-506,,28 Jul 2025,28 Jul 2025,Unknown
SNYK-JS-FUZZPONENT-11023334,Malicious Package,fuzzponent,['*'],npm,28 Jul 2025,9.3,CWE-506,,28 Jul 2025,28 Jul 2025,Unknown
SNYK-JS-SCHEDULEREXPERIMENTALBUILTIN-11023333,Malicious Package,scheduler-experimental-builtin,['*'],npm,28 Jul 2025,9.3,CWE-506,,28 Jul 2025,28 Jul 2025,Unknown
SNYK-JS-IPPAUTHSERVICETOOLS-11023332,Malicious Package,ipp-auth-service-tools,['*'],npm,28 Jul 2025,9.3,CWE-506,,28 Jul 2025,28 Jul 2025,Unknown
SNYK-JS-PLUGINBASICSSL-11023331,Malicious Package,plugin-basic-ssl,['*'],npm,28 Jul 2025,9.3,CWE-506,,28 Jul 2025,28 Jul 2025,Unknown
SNYK-JS-DBCONNECTIONSTEMPLATES-11023330,Malicious Package,db-connections-templates,['*'],npm,28 Jul 2025,9.3,CWE-506,,28 Jul 2025,28 Jul 2025,Unknown
SNYK-JS-SCHEDULERBUILTIN-11023329,Malicious Package,scheduler-builtin,['*'],npm,28 Jul 2025,9.3,CWE-506,,28 Jul 2025,28 Jul 2025,Unknown
SNYK-JS-CREDITORWATCH-11023328,Malicious Package,creditorwatch,['*'],npm,28 Jul 2025,9.3,CWE-506,,28 Jul 2025,28 Jul 2025,Unknown
SNYK-JS-GENERATORJHIPSTER-11023283,Incorrect Authorization,generator-jhipster,['*'],npm,27 Jul 2025,8.7,CWE-863,CVE-2025-43712,27 Jul 2025,25 Jul 2025,Hritik Godara
SNYK-JS-DBGATEAPI-11023274,Arbitrary File Write via Archive Extraction (Zip Slip),dbgate-api,['<6.5.0'],npm,27 Jul 2025,8.3,CWE-29,CVE-2025-50185,27 Jul 2025,26 Jul 2025,Unknown
SNYK-JS-ELECTRON-11023267,Access of Resource Using Incompatible Type ('Type Confusion'),electron,['<37.2.5'],npm,27 Jul 2025,9.4,CWE-843,CVE-2025-8011,27 Jul 2025,22 Jul 2025,Shaheen Fazim
SNYK-JS-ELECTRON-11023263,Access of Resource Using Incompatible Type ('Type Confusion'),electron,['<37.2.5'],npm,27 Jul 2025,8.6,CWE-843,CVE-2025-8010,27 Jul 2025,22 Jul 2025,Shaheen Fazim
SNYK-JS-ELECTRON-11023258,Use After Free,electron,['<37.2.4'],npm,27 Jul 2025,8.6,CWE-416,CVE-2025-7657,27 Jul 2025,15 Jul 2025,jakebiles
SNYK-JS-ELECTRON-11023254,Integer Overflow or Wraparound,electron,['<37.2.4'],npm,27 Jul 2025,6.9,CWE-190,CVE-2025-7656,27 Jul 2025,15 Jul 2025,Shaheen Fazim
SNYK-JS-SSRFCHECK-9510756,Server-Side Request Forgery (SSRF),ssrfcheck,['<1.2.0'],npm,27 Jul 2025,8.8,CWE-918,CVE-2025-8267,27 Jul 2025,23 Mar 2025,Liran Tal
SNYK-JS-HAXTHEWEBHAXCMSNODEJS-11023275,Improper Authorization,@haxtheweb/haxcms-nodejs,['<11.0.14'],npm,27 Jul 2025,5.3,CWE-285,CVE-2025-54378,27 Jul 2025,26 Jul 2025,Unknown
SNYK-JS-DBGATEAPI-11023273,Arbitrary File Write via Archive Extraction (Zip Slip),dbgate-api,['<6.5.0'],npm,27 Jul 2025,7.1,CWE-29,CVE-2025-50184,27 Jul 2025,26 Jul 2025,Unknown
SNYK-JS-NODESAML-10946571,Improper Verification of Cryptographic Signature,node-saml,['*'],npm,25 Jul 2025,9.1,CWE-347,CVE-2025-54369,25 Jul 2025,25 Jul 2025,ahacker1-securesaml
SNYK-JS-NODESAMLNODESAML-10946570,Improper Verification of Cryptographic Signature,@node-saml/node-saml,['<5.1.0'],npm,25 Jul 2025,9.1,CWE-347,CVE-2025-54369,25 Jul 2025,25 Jul 2025,ahacker1-securesaml
SNYK-JS-OPENAICODEX-10945018,Inclusion of Functionality from Untrusted Control Sphere,@openai/codex,['<0.9.0'],npm,25 Jul 2025,1.8,CWE-829,CVE-2025-54558,25 Jul 2025,25 Jul 2025,Unknown
SNYK-JS-GRAFANACONFIGPIPELINE-10945017,Malicious Package,grafana-config-pipeline,['*'],npm,25 Jul 2025,9.3,CWE-506,,25 Jul 2025,25 Jul 2025,Unknown
SNYK-JS-CHIMEUTILS-10945016,Malicious Package,chime-utils,['*'],npm,25 Jul 2025,9.3,CWE-506,,25 Jul 2025,25 Jul 2025,Unknown
SNYK-JS-CHIMECONFIG-10945015,Malicious Package,chime-config,['*'],npm,25 Jul 2025,9.3,CWE-506,,25 Jul 2025,25 Jul 2025,Unknown
SNYK-JS-CHIMECOREUTILS-10945014,Malicious Package,chime-core-utils,['*'],npm,25 Jul 2025,9.3,CWE-506,,25 Jul 2025,25 Jul 2025,Unknown
SNYK-JS-CHIMECIHELPER-10945013,Malicious Package,chime-ci-helper,['*'],npm,25 Jul 2025,9.3,CWE-506,,25 Jul 2025,25 Jul 2025,Unknown
SNYK-JS-GRAFANAINTERNALCONFIGLOADER-10945012,Malicious Package,grafana-internal-config-loader,['*'],npm,25 Jul 2025,9.3,CWE-506,,25 Jul 2025,25 Jul 2025,Unknown
SNYK-JS-CHIMESECRETS-10945011,Malicious Package,chime-secrets,['*'],npm,25 Jul 2025,9.3,CWE-506,,25 Jul 2025,25 Jul 2025,Unknown
SNYK-JS-IFOODCOMPANIESMANAGERFRONT-10945010,Malicious Package,ifood-companies-manager-front,['*'],npm,25 Jul 2025,9.3,CWE-506,,25 Jul 2025,25 Jul 2025,Unknown
