ID,Package,CWE,CVE,Date,Disclosed_Date,Platform,Version Range,GitHub URL,Source
SNYK-DOTNET-MICROSOFTRESTCLIENTRUNTIME-5768475,microsoft.rest.clientruntime,CWE-532,CVE-2022-26907,9 Jul 2023,16 Apr 2022,NuGet,"['[,2.3.24)']",,Snyk
SNYK-DOTNET-SYSTEMLINQDYNAMICCORE-5734234,system.linq.dynamic.core,CWE-94,CVE-2023-32571,23 Jun 2023,23 Jun 2023,NuGet,"['[1.0.7.10,1.3.0)']",https://github.com/zzzprojects/System.Linq.Dynamic.Core,Snyk
SNYK-DOTNET-NUGETCOMMANDLINE-5709250,nuget.commandline,CWE-94,CVE-2023-29337,14 Jun 2023,14 Jun 2023,NuGet,"['[4.6.0,5.11.5)', '[6.0.2,6.0.5)', '[6.2.0,6.2.4)', '[6.3.0,6.3.3)', '[6.4.0,6.4.2)', '[6.5.0,6.5.1)', '[6.6.0,6.6.1)']",,Snyk
SNYK-DOTNET-MICROSOFTNETCOREAPPRUNTIMEWINX64-5708733,microsoft.netcore.app.runtime.win-x64,CWE-94,CVE-2023-24897,14 Jun 2023,14 Jun 2023,NuGet,"['[6.0.0,6.0.18)', '[7.0.0,7.0.7)']",https://github.com/dotnet/core,Snyk
SNYK-DOTNET-MICROSOFTWINDOWSDESKTOPAPPRUNTIMEWINARM64-5707522,microsoft.windowsdesktop.app.runtime.win-arm64,CWE-94,CVE-2023-24895,14 Jun 2023,14 Jun 2023,NuGet,"['[6.0.0,6.0.18)', '[7.0.0,7.0.7)']",,Snyk
SNYK-DOTNET-MICROSOFTNETCOREAPPRUNTIMELINUXMUSLARM-5707481,microsoft.netcore.app.runtime.linux-musl-arm,CWE-94,CVE-2023-33128,14 Jun 2023,14 Jun 2023,NuGet,"['[7.0.0,7.0.7)']",https://github.com/dotnet/core,Snyk
SNYK-DOTNET-RUNTIMEWINX64MICROSOFTNETCOREAPP-5707475,runtime.win-x64.microsoft.netcore.app,CWE-94,CVE-2023-33126,14 Jun 2023,14 Jun 2023,NuGet,"['[6.0.0,6.0.18)', '[7.0.0,7.0.7)']",https://github.com/dotnet/core,Snyk
SNYK-DOTNET-TGSERVICEINTERFACE-5673801,tgserviceinterface,CWE-524,CVE-2018-17107,11 Jun 2023,13 May 2022,NuGet,"['[3.2.1.0, 3.2.6)']",,Snyk
SNYK-DOTNET-SNOWFLAKEDATA-5673230,snowflake.data,CWE-77,CVE-2023-34230,9 Jun 2023,9 Jun 2023,NuGet,"['[,2.0.18)']",,Snyk
SNYK-DOTNET-AUTH0ASPNETOWIN-5601107,auth0-aspnet-owin,CWE-352,CVE-2018-15121,25 May 2023,14 May 2022,NuGet,"['[0,]']",,Snyk
SNYK-DOTNET-UMBRACOCMS-5561966,umbracocms,CWE-94,CVE-2019-25137,18 May 2023,18 May 2023,NuGet,"['[7.2.14,]']",,Snyk
SNYK-DOTNET-SERENITYNETCORE-5498576,serenity.net.core,CWE-209,CVE-2023-31286,7 May 2023,27 Apr 2023,NuGet,"['[,6.7.0)']",https://github.com/serenity-is/Serenity,Snyk
SNYK-DOTNET-OPCFOUNDATIONNETSTANDARDOPCUACORE-5497336,opcfoundation.netstandard.opc.ua.core,CWE-209,CVE-2023-31048,5 May 2023,5 May 2023,NuGet,"['[,1.4.371.86)']",,Snyk
SNYK-DOTNET-OPCFOUNDATIONNETSTANDARDOPCUASERVER-5497334,opcfoundation.netstandard.opc.ua.server,CWE-1325,CVE-2023-27321,5 May 2023,5 May 2023,NuGet,"['[,1.4.371.86)']",,Snyk
SNYK-DOTNET-SERENITYNETCORE-5488303,serenity.net.core,CWE-613,CVE-2023-31287,28 Apr 2023,27 Apr 2023,NuGet,"['[,6.7.0)']",https://github.com/serenity-is/Serenity,Snyk
SNYK-DOTNET-SERENITYNETSERVICES-5488299,serenity.net.services,CWE-79,CVE-2023-31285,28 Apr 2023,27 Apr 2023,NuGet,"['[,6.7.0)']",https://github.com/serenity-is/Serenity,Snyk
SNYK-DOTNET-JELLYFINCOMMON-5458980,jellyfin.common,CWE-79,CVE-2023-30627,25 Apr 2023,25 Apr 2023,NuGet,"['[0,10.8.10)']",,Snyk
SNYK-DOTNET-JELLYFINCONTROLLER-5458968,jellyfin.controller,CWE-22,CVE-2023-30626,25 Apr 2023,24 Apr 2023,NuGet,"['[10.8.0, 10.8.11)']",https://github.com/jellyfin/jellyfin,Snyk
SNYK-DOTNET-MICROSOFTNETCOREAPPRUNTIMEWINARM-5418293,microsoft.netcore.app.runtime.win-arm,CWE-94,CVE-2023-28260,12 Apr 2023,11 Apr 2023,NuGet,"['[6.0.0,6.0.16)', '[7.0.0,7.0.5)']",https://github.com/dotnet/runtime,Snyk
SNYK-DOTNET-AZETAAPI-3370729,azeta.api,CWE-506,,24 Mar 2023,24 Mar 2023,NuGet,"['[0,]']",,Snyk
SNYK-DOTNET-AZETAPAPI-3370724,azetap.api,CWE-506,,24 Mar 2023,24 Mar 2023,NuGet,"['[0,]']",,Snyk
SNYK-DOTNET-SYSFORMS26-3370723,sys.forms.26,CWE-506,,24 Mar 2023,24 Mar 2023,NuGet,"['[0,]']",,Snyk
SNYK-DOTNET-AVALONNETCORE-3370725,avalonnetcore,CWE-506,,24 Mar 2023,24 Mar 2023,NuGet,"['[0,]']",,Snyk
SNYK-DOTNET-MANAGEDWINDOWSCORE-3370727,managed.windows.core,CWE-506,,24 Mar 2023,24 Mar 2023,NuGet,"['[0,]']",,Snyk
SNYK-DOTNET-AVALONNETCORE-3370720,avalon-net-core,CWE-506,,24 Mar 2023,24 Mar 2023,NuGet,"['[0,]']",,Snyk
SNYK-DOTNET-NEXZORGRAPHICALDESIGNERCORE-3370728,nexzor.graphical.designer.core,CWE-506,,24 Mar 2023,24 Mar 2023,NuGet,"['[0,]']",,Snyk
SNYK-DOTNET-ANARCHYWRAPPERNET-3370718,anarchy.wrapper.net,CWE-506,,24 Mar 2023,24 Mar 2023,NuGet,"['[0,]']",,Snyk
SNYK-DOTNET-COINBASECORE-3370717,coinbase.core,CWE-506,,24 Mar 2023,24 Mar 2023,NuGet,"['[0,]']",,Snyk
SNYK-DOTNET-DISCORDRICHPRESENCEAPI-3370719,discordrichpresence.api,CWE-506,,24 Mar 2023,24 Mar 2023,NuGet,"['[0,]']",,Snyk
SNYK-DOTNET-ASIPNETCORE-3370722,asip.net.core,CWE-506,,24 Mar 2023,24 Mar 2023,NuGet,"['[0,]']",,Snyk
SNYK-DOTNET-MANAGECARASELNET-3370721,manage.carasel.net,CWE-506,,24 Mar 2023,24 Mar 2023,NuGet,"['[0,]']",,Snyk
SNYK-DOTNET-JSONMANAGERCORE-3370726,json.manager.core,CWE-506,,24 Mar 2023,24 Mar 2023,NuGet,"['[0,]']",,Snyk
SNYK-DOTNET-SQUIDEXCLIENTLIBRARY-3364546,squidex.clientlibrary,CWE-79,CVE-2023-24278,19 Mar 2023,19 Mar 2023,NuGet,"['[,7.4.0)']",,Snyk
SNYK-DOTNET-JELLYFINCOMMON-3358785,jellyfin.common,CWE-918,CVE-2023-27161,12 Mar 2023,12 Mar 2023,NuGet,"['[0,]']",,Snyk
SNYK-DOTNET-BTCPAYSERVERCLIENT-3357680,btcpayserver.client,CWE-79,CVE-2023-1270,9 Mar 2023,9 Mar 2023,NuGet,"['[0,]']",https://github.com/btcpayserver/btcpayserver,Snyk
SNYK-DOTNET-BTCPAYSERVERCLIENT-3337030,btcpayserver.client,CWE-76,CVE-2023-1149,2 Mar 2023,2 Mar 2023,NuGet,"['[0,]']",https://github.com/btcpayserver/btcpayserver,Snyk
SNYK-DOTNET-LITEDB-3331936,litedb,CWE-502,CVE-2022-23535,26 Feb 2023,24 Feb 2023,NuGet,"['[,5.0.13)']",https://github.com/mbdavid/LiteDB,Snyk
SNYK-DOTNET-MONGODBDRIVER-3329316,mongodb.driver,CWE-502,CVE-2022-48282,22 Feb 2023,22 Feb 2023,NuGet,"['[,2.19.0)']",,Snyk
SNYK-DOTNET-SSCMS-3324074,sscms,CWE-22,CVE-2022-44299,17 Feb 2023,17 Feb 2023,NuGet,"['[0,]']",https://github.com/siteserver/cms,Snyk
SNYK-DOTNET-BTCPAYSERVERCLIENT-3324073,btcpayserver.client,CWE-79,CVE-2023-0879,17 Feb 2023,17 Feb 2023,NuGet,"['[,1.7.12)']",https://github.com/btcpayserver/btcpayserver,Snyk
SNYK-DOTNET-MICROSOFTNETCOREAPPRUNTIMEWINX64-3319943,microsoft.netcore.app.runtime.win-x64,CWE-94,CVE-2023-21808,15 Feb 2023,14 Feb 2023,NuGet,"['[6.0.0,6.0.13)', '[7.0.0,7.0.2)']",https://github.com/dotnet/runtime,Snyk
SNYK-DOTNET-BTCPAYSERVERCLIENT-3319416,btcpayserver.client,CWE-79,CVE-2023-0810,14 Feb 2023,14 Feb 2023,NuGet,"['[0,]']",https://github.com/btcpayserver/btcpayserver,Snyk
SNYK-DOTNET-BTCPAYSERVERCLIENT-3317151,btcpayserver.client,CWE-79,CVE-2023-0747,9 Feb 2023,9 Feb 2023,NuGet,"['[0,]']",https://github.com/btcpayserver/btcpayserver,Snyk
SNYK-DOTNET-BTCPAYSERVERCLIENT-3317152,btcpayserver.client,CWE-601,CVE-2023-0748,9 Feb 2023,9 Feb 2023,NuGet,"['[0,]']",https://github.com/btcpayserver/btcpayserver,Snyk
SNYK-DOTNET-BTCPAYSERVERCLIENT-3311244,btcpayserver.client,CWE-76,CVE-2023-0493,5 Feb 2023,27 Jan 2023,NuGet,"['[,1.7.5)']",https://github.com/btcpayserver/btcpayserver,Snyk
SNYK-DOTNET-MICROSOFTWINDOWSDESKTOPAPPRUNTIMEWINARM64-3170332,microsoft.windowsdesktop.app.runtime.win-arm64,CWE-94,CVE-2022-41089,14 Dec 2022,14 Dec 2022,NuGet,"['[6.0.0,6.0.12)', '[7.0.0,7.0.1)']",,Snyk
SNYK-DOTNET-TINYMCE-3166280,tinymce,CWE-79,CVE-2022-23494,9 Dec 2022,8 Dec 2022,NuGet,"['[,5.10.7)', '[6.0.0,6.3.1)']",https://github.com/tinymce/tinymce,Snyk
SNYK-DOTNET-NETSFMPXJ-3149897,net.sf.mpxj,CWE-378,CVE-2022-41954,27 Nov 2022,27 Nov 2022,NuGet,"['[,10.14.1)']",https://github.com/joniles/mpxj,Snyk
SNYK-DOTNET-AKKA-3136881,akka,CWE-94,,22 Nov 2022,22 Nov 2022,NuGet,"['[1.5.0-alpha1, 1.5.0-alpha3)', '[,1.4.46)']",https://github.com/akkadotnet/akka.net,Snyk
SNYK-DOTNET-SYSTEMDRAWINGCOMMON-3063427,system.drawing.common,CWE-94,CVE-2021-24112,26 Oct 2022,24 May 2022,NuGet,"['[4.0.0, 4.7.2)', '[5.0.0,5.0.3)']",,Snyk
SNYK-DOTNET-MICROSOFTNETCOREAPPRUNTIMELINUXARM-3060258,microsoft.netcore.app.runtime.linux-arm,CWE-94,CVE-2022-24512,23 Oct 2022,18 Oct 2022,NuGet,"['[6.0.0, 6.0.3)']",https://github.com/dotnet/runtime,Snyk
SNYK-DOTNET-NOPCOMMERCECORE-3057573,nopcommerce.core,CWE-601,CVE-2022-26954,20 Oct 2022,20 Oct 2022,NuGet,"['[0,]']",https://github.com/nopSolutions/nopCommerce,Snyk
SNYK-DOTNET-NOPCOMMERCECORE-3052882,nopcommerce.core,CWE-639,CVE-2022-33077,19 Oct 2022,19 Oct 2022,NuGet,"['[0,]']",,Snyk
SNYK-DOTNET-ORCHARDCORE-3039664,orchardcore,CWE-79,CVE-2022-32173,4 Oct 2022,4 Oct 2022,NuGet,"['[,1.4.0)']",https://github.com/OrchardCMS/OrchardCore,Snyk
SNYK-DOTNET-COMPOSITEC1CORE-3037314,compositec1.core,CWE-502,CVE-2022-39256,30 Sep 2022,30 Sep 2022,NuGet,"['[0,]']",,Snyk
SNYK-DOTNET-DNNPLATFORM-3037321,dnn.platform,CWE-23,CVE-2022-2922,30 Sep 2022,30 Sep 2022,NuGet,"['[0,]']",https://github.com/dnnsoftware/Dnn.Platform,Snyk
SNYK-DOTNET-MADSKRISTENSENASPNETCOREMINIBLOG-3014217,madskristensen.aspnetcore.miniblog,CWE-79,CVE-2022-37679,2 Sep 2022,2 Sep 2022,NuGet,"['[0,]']",,Snyk
SNYK-DOTNET-JELLYFINCOMMON-2988710,jellyfin.common,CWE-79,CVE-2022-35910,21 Aug 2022,21 Aug 2022,NuGet,"['[10.7.7, 10.8.0)']",https://github.com/jellyfin/jellyfin,Snyk
SNYK-DOTNET-MICROSOFTASPNETCOREAPPRUNTIMELINUXMUSLARM-2977903,microsoft.aspnetcore.app.runtime.linux-musl-arm,CWE-611,CVE-2022-34716,10 Aug 2022,9 Aug 2022,NuGet,"['[3.1.0,3.1.28)', '[5.0.0,6.0.8)']",https://github.com/dotnet/aspnetcore,Snyk
SNYK-DOTNET-DNNPLATFORM-2956897,dnn.platform,CWE-79,CVE-2021-31858,21 Jul 2022,21 Jul 2022,NuGet,"['[0,]']",,Snyk
SNYK-DOTNET-BLOGIFIERCORE-2957528,blogifier.core,CWE-79,CVE-2022-35569,21 Jul 2022,21 Jul 2022,NuGet,"['[0,]']",https://github.com/blogifierdotnet/Blogifier,Snyk
SNYK-DOTNET-MOMENTJS-2944237,moment.js,CWE-1333,CVE-2022-31129,7 Jul 2022,6 Jul 2022,NuGet,"['[2.18.0, 2.29.4)']",https://github.com/moment/moment,Snyk
SNYK-DOTNET-SERVICESTACK-2932024,servicestack,CWE-79,CVE-2019-1010199,19 Jun 2022,24 May 2022,NuGet,"['[4.5.14, 5.2.0)']",https://github.com/ServiceStack/ServiceStack,Snyk
SNYK-DOTNET-OPCFOUNDATIONNETSTANDARDOPCUA-2932026,opcfoundation.netstandard.opc.ua,CWE-303,CVE-2022-29865,19 Jun 2022,17 Jun 2022,NuGet,"['[,1.4.368.58)']",,Snyk
SNYK-DOTNET-OPCFOUNDATIONNETSTANDARDOPCUA-2932029,opcfoundation.netstandard.opc.ua,CWE-789,CVE-2022-29863,19 Jun 2022,17 Jun 2022,NuGet,"['[,1.4.368.58)']",,Snyk
SNYK-DOTNET-OPCFOUNDATIONNETSTANDARDOPCUA-2932030,opcfoundation.netstandard.opc.ua,CWE-835,CVE-2022-29862,19 Jun 2022,17 Jun 2022,NuGet,"['[,1.4.368.58)']",,Snyk
SNYK-DOTNET-ZKEACMSPUBLISHER-2863121,zkeacms.publisher,CWE-79,CVE-2022-29362,8 Jun 2022,26 May 2022,NuGet,"['[0,]']",https://github.com/SeriaWei/ZKEACMS,Snyk
SNYK-DOTNET-SSCMS-2859200,sscms,CWE-79,CVE-2022-30349,6 Jun 2022,3 Jun 2022,NuGet,"['[0,]']",https://github.com/siteserver/cms,Snyk
SNYK-DOTNET-SSHNET-2849638,ssh.net,CWE-326,CVE-2022-29245,1 Jun 2022,1 Jun 2022,NuGet,"['[2020.0.0,2020.0.2)']",https://github.com/sshnet/SSH.NET,Snyk
SNYK-DOTNET-NOPCOMMERCECORE-2808867,nopcommerce.core,CWE-601,CVE-2022-27461,6 May 2022,6 May 2022,NuGet,"['[0,]']",https://github.com/nopSolutions/nopCommerce,Snyk
SNYK-DOTNET-SSCMS-2806735,sscms,CWE-94,CVE-2022-28118,3 May 2022,3 May 2022,NuGet,"['[0,]']",https://github.com/siteserver/cms,Snyk
SNYK-DOTNET-NOPCOMMERCECORE-2806370,nopcommerce.core,CWE-22,CVE-2022-28451,2 May 2022,2 May 2022,NuGet,"['[0,]']",https://github.com/nopSolutions/nopCommerce,Snyk
SNYK-DOTNET-NOPCOMMERCECORE-2804026,nopcommerce.core,CWE-434,CVE-2022-28449,27 Apr 2022,27 Apr 2022,NuGet,"['[0,]']",https://github.com/nopSolutions/nopCommerce,Snyk
SNYK-DOTNET-NOPCOMMERCECORE-2803945,nopcommerce.core,CWE-79,CVE-2022-28450,27 Apr 2022,27 Apr 2022,NuGet,"['[0,]']",https://github.com/nopSolutions/nopCommerce,Snyk
SNYK-DOTNET-NOPCOMMERCECORE-2804075,nopcommerce.core,CWE-79,CVE-2022-28448,27 Apr 2022,27 Apr 2022,NuGet,"['[0,]']",https://github.com/nopSolutions/nopCommerce,Snyk
SNYK-DOTNET-C1CMSASSEMBLIES-2466107,c1cms.assemblies,CWE-502,CVE-2022-24789,10 Apr 2022,30 Mar 2022,NuGet,"['[,6.12.8122.18346)']",,Snyk
SNYK-DOTNET-MOMENTJS-2440689,moment.js,CWE-22,CVE-2022-24785,5 Apr 2022,5 Apr 2022,NuGet,"['[,2.29.2)']",https://github.com/moment/moment,Snyk
SNYK-DOTNET-ORCHARDCORE-2421203,orchardcore,CWE-79,CVE-2022-0820,11 Mar 2022,11 Mar 2022,NuGet,"['[,1.3.0)']",https://github.com/orchardcms/orchardcore,Snyk
SNYK-DOTNET-RAZORENGINE-2419026,razorengine,CWE-94,CVE-2021-46703,6 Mar 2022,6 Mar 2022,NuGet,"['[0,]']",https://github.com/Antaris/RazorEngine,Snyk
SNYK-DOTNET-SINGOOCMSUTILITY-2312979,singoocms.utility,CWE-502,CVE-2022-0749,27 Feb 2022,8 Dec 2021,NuGet,"['[0,]']",,Snyk
SNYK-DOTNET-MASUITTOOLSCORE-2316875,masuit.tools.core,CWE-94,CVE-2022-21167,27 Feb 2022,13 Dec 2021,NuGet,,https://github.com/ldqk/Masuit.Tools,Snyk
SNYK-DOTNET-CEFSHARPWPFHWNDHOST-2414014,cefsharp.wpf.hwndhost,CWE-416,CVE-2022-0609,27 Feb 2022,22 Feb 2022,NuGet,"['[,98.1.210)']",https://github.com/cefsharp/CefSharp,Snyk
SNYK-DOTNET-SHARPZIPLIB-2385702,sharpziplib,CWE-22,CVE-2021-32842,27 Jan 2022,27 Jan 2022,NuGet,"['[0.86.0, 1.3.2)']",https://github.com/icsharpcode/SharpZipLib,Snyk
SNYK-DOTNET-SHARPZIPLIB-2385829,sharpziplib,CWE-22,CVE-2021-32841,27 Jan 2022,27 Jan 2022,NuGet,"['[1.3.0, 1.3.3)']",https://github.com/icsharpcode/SharpZipLib,Snyk
SNYK-DOTNET-SHARPZIPLIB-2385941,sharpziplib,CWE-22,CVE-2021-32840,27 Jan 2022,27 Jan 2022,NuGet,"['[0.86.0, 1.3.3)']",https://github.com/icsharpcode/SharpZipLib,Snyk
SNYK-DOTNET-PETEROCBOR-2359044,petero.cbor,CWE-407,CVE-2024-23684,23 Jan 2022,21 Jan 2022,NuGet,"['[,4.5.2)']",,Snyk
SNYK-DOTNET-UMBRACOCMSCORE-2359039,umbraco.cms.core,CWE-640,CVE-2022-22691,23 Jan 2022,21 Jan 2022,NuGet,"['[,9.2.0)']",https://github.com/umbraco/Umbraco-CMS,Snyk
SNYK-DOTNET-ORCHARDCORE-2348249,orchardcore,CWE-79,CVE-2022-0243,20 Jan 2022,20 Jan 2022,NuGet,"['[,1.2.2)']",https://github.com/orchardcms/orchardcore,Snyk
SNYK-DOTNET-ORCHARDCORE-2348248,orchardcore,CWE-79,CVE-2022-0274,20 Jan 2022,20 Jan 2022,NuGet,"['[,1.2.2)']",https://github.com/orchardcms/orchardcore,Snyk
SNYK-DOTNET-ORCHARDCORE-2336167,orchardcore,CWE-79,CVE-2022-0159,12 Jan 2022,12 Jan 2022,NuGet,"['[,1.2.1)']",https://github.com/orchardcms/orchardcore,Snyk
SNYK-DOTNET-APACHEAVRO-2331660,apache.avro,CWE-770,CVE-2021-43045,7 Jan 2022,7 Jan 2022,NuGet,"['[,1.11.0)']",,Snyk
SNYK-DOTNET-AJAXNETPROFESSIONAL-2324798,ajaxnetprofessional,CWE-502,CVE-2021-43853,23 Dec 2021,23 Dec 2021,NuGet,"['[,21.12.22.1)']",,Snyk
SNYK-DOTNET-SWASHBUCKLEASPNETCORESWAGGERUI-6056391,swashbuckle.aspnetcore.swaggerui,CWE-918,CVE-2021-46708,10 Dec 2021,9 Dec 2021,NuGet,"['[,6.3)']",https://github.com/domaindrivendev/Swashbuckle.AspNetCore,Snyk
SNYK-DOTNET-SWASHBUCKLEASPNETCORESWAGGERUI-5426095,swashbuckle.aspnetcore.swaggerui,CWE-918,CVE-2018-25031,10 Dec 2021,9 Dec 2021,NuGet,"['[,6.3)']",https://github.com/domaindrivendev/Swashbuckle.AspNetCore,Snyk
SNYK-DOTNET-AJAXPRO2-1925971,ajaxpro.2,CWE-502,CVE-2021-23758,3 Dec 2021,21 Nov 2021,NuGet,"['[0,]']",,Snyk
SNYK-DOTNET-PIRANHAMANAGER-1921109,piranha.manager,CWE-352,CVE-2021-25976,16 Nov 2021,16 Nov 2021,NuGet,"['[4.0.0-alpha1, 10.0.0)']",,Snyk
SNYK-DOTNET-COMPOSITEC1CORE-1921100,compositec1.core,CWE-502,CVE-2021-34992,16 Nov 2021,16 Nov 2021,NuGet,"['[,6.1.1)']",,Snyk
SNYK-DOTNET-STARKBANKECDSA-1915558,starkbank-ecdsa,CWE-347,CVE-2021-43569,11 Nov 2021,10 Nov 2021,NuGet,"['[,1.3.2)']",,Snyk
SNYK-DOTNET-TINYMCE-1910226,tinymce,CWE-79,CVE-2024-21910,3 Nov 2021,2 Nov 2021,NuGet,"['[,5.10.0)']",https://github.com/tinymce/tinymce,Snyk
SNYK-DOTNET-PIRANHA-1910974,piranha,CWE-79,CVE-2021-25977,26 Oct 2021,26 Oct 2021,NuGet,"['[0, 9.2)']",https://github.com/PiranhaCMS/piranha.core,Snyk
SNYK-DOTNET-TINYMCE-1766968,tinymce,CWE-79,CVE-2024-21908,24 Oct 2021,22 Oct 2021,NuGet,"['[,5.9.0)']",https://github.com/tinymce/tinymce,Snyk
SNYK-DOTNET-SYSTEMDIRECTORYSERVICESPROTOCOLS-1730569,system.directoryservices.protocols,CWE-256,CVE-2021-41355,13 Oct 2021,12 Oct 2021,NuGet,"['[,5.0.1)']",,Snyk
SNYK-DOTNET-HANDSONTABLE-1726793,handsontable,CWE-1333,CVE-2021-23446,29 Sep 2021,27 Sep 2021,NuGet,"['[0.11.4,10.0.0)']",https://github.com/handsontable/handsontable,Snyk
SNYK-DOTNET-HALIBUT-1658294,halibut,CWE-94,CVE-2021-31819,24 Sep 2021,23 Sep 2021,NuGet,"['[,4.4.7)']",,Snyk
SNYK-DOTNET-DOTNETNUKECORE-1657079,dotnetnuke.core,CWE-94,CVE-2017-9822,22 Sep 2021,16 Oct 2018,NuGet,"['[,9.1.1)']",,Snyk
SNYK-DOTNET-SHARPCOMPRESS-1585664,sharpcompress,CWE-22,CVE-2021-39208,16 Sep 2021,16 Sep 2021,NuGet,"['[,0.29.0)']",https://github.com/adamhathcock/sharpcompress,Snyk
SNYK-DOTNET-EXPERTPDFHTMLTOPDF-1585153,expertpdfhtmltopdf,CWE-22,CVE-2020-35340,15 Sep 2021,15 Sep 2021,NuGet,"['[9.5.0,15.0.0)']",,Snyk
SNYK-DOTNET-UMBRACOFORMS-1569869,umbracoforms,CWE-94,CVE-2021-37334,26 Aug 2021,26 Aug 2021,NuGet,"['[8.7.0,8.7.6)', '[8.6.0,8.6.2)', '[8.5.0,8.5.7)', '[8.4.0,8.4.4)', '[8.3.0,8.3.4)', '[8.2.0,8.2.3)', '[8.1.0,8.1.6)', '[8.0.0,8.0.2)', '[7.5.0,7.5.4)', '[7.4.0,7.4.3)', '[7.3.0,7.3.2)', '[7.2.0,7.2.1)', '[7.1.0,7.1.4)', '[7.0.0,7.0.7)', '[6.0.0,6.0.10)', '[4.0.0,4.4.9)']",,Snyk
SNYK-DOTNET-LIB60870NET-1569887,lib60870.net,CWE-617,CVE-2021-21778,26 Aug 2021,26 Aug 2021,NuGet,"['[0,]']",,Snyk
SNYK-DOTNET-ELFINDERNETCORE-1313838,elfinder.netcore,CWE-22,CVE-2021-23428,20 Aug 2021,20 Aug 2021,NuGet,"['[0,]']",https://github.com/gordon-matt/elFinder.NetCore,Snyk
SNYK-DOTNET-ELFINDERNETCORE-1567778,elfinder.netcore,CWE-29,CVE-2021-23427,20 Aug 2021,20 Aug 2021,NuGet,"['[0,]']",https://github.com/gordon-matt/elFinder.NetCore,Snyk
SNYK-DOTNET-SVG-1279047,svg,CWE-611,,18 Aug 2021,4 May 2021,NuGet,"['[,3.3.0)']",https://github.com/svg-net/SVG,Snyk
SNYK-DOTNET-MICROSOFTASPNETCOREAUTHENTICATIONJWTBEARER-1540308,microsoft.aspnetcore.authentication.jwtbearer,CWE-117,CVE-2021-34532,11 Aug 2021,10 Aug 2021,NuGet,"['[5.0.0, 5.0.9)', '[3.0.0, 3.1.18)', '[,2.1.19)']",https://github.com/dotnet/aspnetcore,Snyk
SNYK-DOTNET-MICROSOFTCHAKRACORE-1535815,microsoft.chakracore,CWE-787,CVE-2020-17054,3 Aug 2021,2 Aug 2021,NuGet,"['[,1.11.23)']",https://github.com/chakra-core/ChakraCore,Snyk
SNYK-DOTNET-MICROSOFTCHAKRACORE-1535816,microsoft.chakracore,CWE-787,CVE-2020-17048,3 Aug 2021,2 Aug 2021,NuGet,"['[,1.11.23)']",https://github.com/chakra-core/ChakraCore,Snyk
SNYK-DOTNET-TENCENTRAPIDJSON-1278134,tencent.rapidjson,CWE-476,,30 Jul 2021,30 Apr 2021,NuGet,"['[0,]']",https://github.com/Tencent/rapidjson,Snyk
SNYK-DOTNET-MICROSOFTCHAKRACORE-1534847,microsoft.chakracore,CWE-787,CVE-2020-0833,29 Jul 2021,28 Jul 2021,NuGet,"['[,1.11.17)']",,Snyk
SNYK-DOTNET-MICROSOFTCHAKRACORE-1534848,microsoft.chakracore,CWE-787,CVE-2020-0832,29 Jul 2021,28 Jul 2021,NuGet,"['[,1.11.17)']",,Snyk
SNYK-DOTNET-ELFINDERASPNET-1315153,elfinder.aspnet,CWE-22,CVE-2021-23415,28 Jul 2021,30 Jun 2021,NuGet,"['[,1.1.1)']",https://github.com/mguinness/elFinder.AspNet.git,Snyk
SNYK-DOTNET-ELFINDERNETCORE-1315152,elfinder.net.core,CWE-22,CVE-2021-23407,14 Jul 2021,30 Jun 2021,NuGet,"['[0,1.2.4)']",https://github.com/trannamtrung1st/elFinder.Net.Core.git,Snyk
SNYK-DOTNET-UMBRACOCMS-1314901,umbracocms,CWE-601,CVE-2021-34254,29 Jun 2021,29 Jun 2021,NuGet,"['[,7.15.7)']",,Snyk
SNYK-DOTNET-BOUNCYCASTLE-1296078,bouncycastle,CWE-208,CVE-2020-15522,20 May 2021,20 May 2021,NuGet,"['[,1.8.7)']",,Snyk
SNYK-DOTNET-WIRE-1291015,wire,CWE-502,CVE-2021-29508,12 May 2021,12 May 2021,NuGet,"['[0,]']",,Snyk
SNYK-DOTNET-JELLYFINCOMMON-1290553,jellyfin.common,CWE-918,CVE-2021-29490,9 May 2021,9 May 2021,NuGet,"['[0,10.7.3)']",https://github.com/jellyfin/jellyfin,Snyk
SNYK-DOTNET-SYSTEMTEXTENCODINGSWEB-1253267,system.text.encodings.web,CWE-94,CVE-2021-26701,22 Apr 2021,21 Apr 2021,NuGet,"['[4.0.0, 4.5.1)', '[4.6.0, 4.7.2)', '[5.0.0, 5.0.1)']",,Snyk
SNYK-DOTNET-QUANTCONNECTLEAN-1253284,quantconnect.lean,CWE-502,CVE-2020-20136,22 Apr 2021,22 Apr 2021,NuGet,"['[2.3.0.0,]']",https://github.com/QuantConnect/Lean,Snyk
SNYK-DOTNET-ACCUSOFTIMAGEGEARALL-1245476,accusoft.imagegear.all,CWE-787,CVE-2021-21784,14 Apr 2021,14 Apr 2021,NuGet,"['[0,]']",,Snyk
SNYK-DOTNET-UMBRACOCMS-1245509,umbracocms,CWE-22,CVE-2020-5811,14 Apr 2021,13 Apr 2021,NuGet,"['[,8.9.2)']",,Snyk
