REPO_NAME,GITHUB_URL,PERIOD_START,PERIOD_END,CONTRIBUTORS,CUMULATIVE_CONTRIBUTORS
SNYK-JAVA-ORGAPACHESHIRO-6156658,shiro,https://github.com/apache/shiro,2019-07-01 00:00:00,2019-12-31 00:00:00,10,28
SNYK-JAVA-ORGAPACHESHIRO-6156658,shiro,https://github.com/apache/shiro,2020-01-01 00:00:00,2020-06-30 00:00:00,11,33
SNYK-JAVA-ORGAPACHESHIRO-6156658,shiro,https://github.com/apache/shiro,2020-07-01 00:00:00,2020-12-31 00:00:00,15,44
SNYK-JAVA-ORGAPACHESHIRO-6156658,shiro,https://github.com/apache/shiro,2021-01-01 00:00:00,2021-06-30 00:00:00,7,47
SNYK-JAVA-ORGAPACHESHIRO-6156658,shiro,https://github.com/apache/shiro,2021-07-01 00:00:00,2021-12-31 00:00:00,10,53
SNYK-JAVA-ORGAPACHESHIRO-6156658,shiro,https://github.com/apache/shiro,2022-01-01 00:00:00,2022-06-30 00:00:00,11,59
SNYK-JAVA-ORGAPACHESHIRO-6156658,shiro,https://github.com/apache/shiro,2022-07-01 00:00:00,2022-12-31 00:00:00,7,62
SNYK-JAVA-ORGAPACHESHIRO-6156658,shiro,https://github.com/apache/shiro,2023-01-01 00:00:00,2023-06-30 00:00:00,11,65
SNYK-JAVA-ORGAPACHESHIRO-6156658,shiro,https://github.com/apache/shiro,2023-07-01 00:00:00,2023-12-31 00:00:00,9,69
SNYK-JAVA-ORGAPACHESHIRO-6156658,shiro,https://github.com/apache/shiro,2024-01-01 00:00:00,2024-06-30 00:00:00,5,71
SNYK-JAVA-ORGAPACHESHIRO-6156658,shiro,https://github.com/apache/shiro,2024-07-01 00:00:00,2024-12-31 00:00:00,2,71
SNYK-JAVA-SOFTWAREAMAZONION-6153869,ion-java,https://github.com/amazon-ion/ion-java,2017-01-01 00:00:00,2017-06-30 00:00:00,5,5
SNYK-JAVA-SOFTWAREAMAZONION-6153869,ion-java,https://github.com/amazon-ion/ion-java,2017-07-01 00:00:00,2017-12-31 00:00:00,6,10
SNYK-JAVA-SOFTWAREAMAZONION-6153869,ion-java,https://github.com/amazon-ion/ion-java,2018-01-01 00:00:00,2018-06-30 00:00:00,7,14
SNYK-JAVA-SOFTWAREAMAZONION-6153869,ion-java,https://github.com/amazon-ion/ion-java,2018-07-01 00:00:00,2018-12-31 00:00:00,13,21
SNYK-JAVA-SOFTWAREAMAZONION-6153869,ion-java,https://github.com/amazon-ion/ion-java,2019-01-01 00:00:00,2019-06-30 00:00:00,9,24
SNYK-JAVA-SOFTWAREAMAZONION-6153869,ion-java,https://github.com/amazon-ion/ion-java,2019-07-01 00:00:00,2019-12-31 00:00:00,5,25
SNYK-JAVA-SOFTWAREAMAZONION-6153869,ion-java,https://github.com/amazon-ion/ion-java,2020-01-01 00:00:00,2020-06-30 00:00:00,6,25
SNYK-JAVA-SOFTWAREAMAZONION-6153869,ion-java,https://github.com/amazon-ion/ion-java,2020-07-01 00:00:00,2020-12-31 00:00:00,7,28
SNYK-JAVA-SOFTWAREAMAZONION-6153869,ion-java,https://github.com/amazon-ion/ion-java,2021-01-01 00:00:00,2021-06-30 00:00:00,6,30
SNYK-JAVA-SOFTWAREAMAZONION-6153869,ion-java,https://github.com/amazon-ion/ion-java,2021-07-01 00:00:00,2021-12-31 00:00:00,7,33
SNYK-JAVA-SOFTWAREAMAZONION-6153869,ion-java,https://github.com/amazon-ion/ion-java,2022-01-01 00:00:00,2022-06-30 00:00:00,6,33
SNYK-JAVA-SOFTWAREAMAZONION-6153869,ion-java,https://github.com/amazon-ion/ion-java,2022-07-01 00:00:00,2022-12-31 00:00:00,5,35
SNYK-JAVA-SOFTWAREAMAZONION-6153869,ion-java,https://github.com/amazon-ion/ion-java,2023-01-01 00:00:00,2023-06-30 00:00:00,8,37
SNYK-JAVA-SOFTWAREAMAZONION-6153869,ion-java,https://github.com/amazon-ion/ion-java,2023-07-01 00:00:00,2023-12-31 00:00:00,11,40
SNYK-JAVA-SOFTWAREAMAZONION-6153869,ion-java,https://github.com/amazon-ion/ion-java,2024-01-01 00:00:00,2024-06-30 00:00:00,9,43
SNYK-JAVA-SOFTWAREAMAZONION-6153869,ion-java,https://github.com/amazon-ion/ion-java,2024-07-01 00:00:00,2024-12-31 00:00:00,4,43
SNYK-JAVA-COMGOOGLEGERRIT-6153028,gerrit,https://github.com/GerritCodeReview/gerrit,2017-01-01 00:00:00,2017-06-30 00:00:00,63,63
SNYK-JAVA-COMGOOGLEGERRIT-6153028,gerrit,https://github.com/GerritCodeReview/gerrit,2017-07-01 00:00:00,2017-12-31 00:00:00,61,86
SNYK-JAVA-COMGOOGLEGERRIT-6153028,gerrit,https://github.com/GerritCodeReview/gerrit,2018-01-01 00:00:00,2018-06-30 00:00:00,78,120
SNYK-JAVA-COMGOOGLEGERRIT-6153028,gerrit,https://github.com/GerritCodeReview/gerrit,2018-07-01 00:00:00,2018-12-31 00:00:00,70,146
SNYK-JAVA-COMGOOGLEGERRIT-6153028,gerrit,https://github.com/GerritCodeReview/gerrit,2019-01-01 00:00:00,2019-06-30 00:00:00,70,165
SNYK-JAVA-COMGOOGLEGERRIT-6153028,gerrit,https://github.com/GerritCodeReview/gerrit,2019-07-01 00:00:00,2019-12-31 00:00:00,69,193
SNYK-JAVA-COMGOOGLEGERRIT-6153028,gerrit,https://github.com/GerritCodeReview/gerrit,2020-01-01 00:00:00,2020-06-30 00:00:00,69,214
SNYK-JAVA-COMGOOGLEGERRIT-6153028,gerrit,https://github.com/GerritCodeReview/gerrit,2020-07-01 00:00:00,2020-12-31 00:00:00,63,235
SNYK-JAVA-COMGOOGLEGERRIT-6153028,gerrit,https://github.com/GerritCodeReview/gerrit,2021-01-01 00:00:00,2021-06-30 00:00:00,57,248
SNYK-JAVA-COMGOOGLEGERRIT-6153028,gerrit,https://github.com/GerritCodeReview/gerrit,2021-07-01 00:00:00,2021-12-31 00:00:00,57,261
SNYK-JAVA-COMGOOGLEGERRIT-6153028,gerrit,https://github.com/GerritCodeReview/gerrit,2022-01-01 00:00:00,2022-06-30 00:00:00,73,288
SNYK-JAVA-COMGOOGLEGERRIT-6153028,gerrit,https://github.com/GerritCodeReview/gerrit,2022-07-01 00:00:00,2022-12-31 00:00:00,61,301
SNYK-JAVA-COMGOOGLEGERRIT-6153028,gerrit,https://github.com/GerritCodeReview/gerrit,2023-01-01 00:00:00,2023-06-30 00:00:00,55,313
SNYK-JAVA-COMGOOGLEGERRIT-6153028,gerrit,https://github.com/GerritCodeReview/gerrit,2023-07-01 00:00:00,2023-12-31 00:00:00,65,330
SNYK-JAVA-COMGOOGLEGERRIT-6153028,gerrit,https://github.com/GerritCodeReview/gerrit,2024-01-01 00:00:00,2024-06-30 00:00:00,55,342
SNYK-JAVA-COMGOOGLEGERRIT-6153028,gerrit,https://github.com/GerritCodeReview/gerrit,2024-07-01 00:00:00,2024-12-31 00:00:00,33,344
SNYK-JAVA-ORGWEBJARSNPM-6147608,serialize-javascript,https://github.com/yahoo/serialize-javascript,2017-01-01 00:00:00,2017-06-30 00:00:00,1,1
SNYK-JAVA-ORGWEBJARSNPM-6147608,serialize-javascript,https://github.com/yahoo/serialize-javascript,2017-07-01 00:00:00,2017-12-31 00:00:00,1,2
SNYK-JAVA-ORGWEBJARSNPM-6147608,serialize-javascript,https://github.com/yahoo/serialize-javascript,2018-01-01 00:00:00,2018-06-30 00:00:00,2,4
SNYK-JAVA-ORGWEBJARSNPM-6147608,serialize-javascript,https://github.com/yahoo/serialize-javascript,2018-07-01 00:00:00,2018-12-31 00:00:00,4,6
SNYK-JAVA-ORGWEBJARSNPM-6147608,serialize-javascript,https://github.com/yahoo/serialize-javascript,2019-01-01 00:00:00,2019-06-30 00:00:00,2,7
SNYK-JAVA-ORGWEBJARSNPM-6147608,serialize-javascript,https://github.com/yahoo/serialize-javascript,2019-07-01 00:00:00,2019-12-31 00:00:00,6,12
SNYK-JAVA-ORGWEBJARSNPM-6147608,serialize-javascript,https://github.com/yahoo/serialize-javascript,2020-01-01 00:00:00,2020-06-30 00:00:00,5,15
SNYK-JAVA-ORGWEBJARSNPM-6147608,serialize-javascript,https://github.com/yahoo/serialize-javascript,2020-07-01 00:00:00,2020-12-31 00:00:00,4,17
SNYK-JAVA-ORGWEBJARSNPM-6147608,serialize-javascript,https://github.com/yahoo/serialize-javascript,2021-01-01 00:00:00,2021-06-30 00:00:00,3,18
SNYK-JAVA-ORGWEBJARSNPM-6147608,serialize-javascript,https://github.com/yahoo/serialize-javascript,2021-07-01 00:00:00,2021-12-31 00:00:00,1,18
SNYK-JAVA-ORGWEBJARSNPM-6147608,serialize-javascript,https://github.com/yahoo/serialize-javascript,2022-01-01 00:00:00,2022-06-30 00:00:00,1,18
SNYK-JAVA-ORGWEBJARSNPM-6147608,serialize-javascript,https://github.com/yahoo/serialize-javascript,2022-07-01 00:00:00,2022-12-31 00:00:00,2,19
SNYK-JAVA-ORGWEBJARSNPM-6147608,serialize-javascript,https://github.com/yahoo/serialize-javascript,2023-01-01 00:00:00,2023-06-30 00:00:00,3,20
SNYK-JAVA-ORGWEBJARSNPM-6147608,serialize-javascript,https://github.com/yahoo/serialize-javascript,2023-07-01 00:00:00,2023-12-31 00:00:00,0,20
SNYK-JAVA-ORGWEBJARSNPM-6147608,serialize-javascript,https://github.com/yahoo/serialize-javascript,2024-01-01 00:00:00,2024-06-30 00:00:00,5,24
SNYK-JAVA-ORGWEBJARSNPM-6147608,serialize-javascript,https://github.com/yahoo/serialize-javascript,2024-07-01 00:00:00,2024-12-31 00:00:00,1,24
SNYK-JAVA-ORGWSO2CARBONIDENTITYFRAMEWORK-6145942,carbon-identity-framework,https://github.com/wso2/carbon-identity-framework,2017-01-01 00:00:00,2017-06-30 00:00:00,37,37
SNYK-JAVA-ORGWSO2CARBONIDENTITYFRAMEWORK-6145942,carbon-identity-framework,https://github.com/wso2/carbon-identity-framework,2017-07-01 00:00:00,2017-12-31 00:00:00,64,71
SNYK-JAVA-ORGWSO2CARBONIDENTITYFRAMEWORK-6145942,carbon-identity-framework,https://github.com/wso2/carbon-identity-framework,2018-01-01 00:00:00,2018-06-30 00:00:00,64,101
SNYK-JAVA-ORGWSO2CARBONIDENTITYFRAMEWORK-6145942,carbon-identity-framework,https://github.com/wso2/carbon-identity-framework,2018-07-01 00:00:00,2018-12-31 00:00:00,65,128
SNYK-JAVA-ORGWSO2CARBONIDENTITYFRAMEWORK-6145942,carbon-identity-framework,https://github.com/wso2/carbon-identity-framework,2019-01-01 00:00:00,2019-06-30 00:00:00,68,158
SNYK-JAVA-ORGWSO2CARBONIDENTITYFRAMEWORK-6145942,carbon-identity-framework,https://github.com/wso2/carbon-identity-framework,2019-07-01 00:00:00,2019-12-31 00:00:00,72,181
SNYK-JAVA-ORGWSO2CARBONIDENTITYFRAMEWORK-6145942,carbon-identity-framework,https://github.com/wso2/carbon-identity-framework,2020-01-01 00:00:00,2020-06-30 00:00:00,76,206
SNYK-JAVA-ORGWSO2CARBONIDENTITYFRAMEWORK-6145942,carbon-identity-framework,https://github.com/wso2/carbon-identity-framework,2020-07-01 00:00:00,2020-12-31 00:00:00,69,224
SNYK-JAVA-ORGWSO2CARBONIDENTITYFRAMEWORK-6145942,carbon-identity-framework,https://github.com/wso2/carbon-identity-framework,2021-01-01 00:00:00,2021-06-30 00:00:00,73,242
SNYK-JAVA-ORGWSO2CARBONIDENTITYFRAMEWORK-6145942,carbon-identity-framework,https://github.com/wso2/carbon-identity-framework,2021-07-01 00:00:00,2021-12-31 00:00:00,76,268
SNYK-JAVA-ORGWSO2CARBONIDENTITYFRAMEWORK-6145942,carbon-identity-framework,https://github.com/wso2/carbon-identity-framework,2022-01-01 00:00:00,2022-06-30 00:00:00,81,300
SNYK-JAVA-ORGWSO2CARBONIDENTITYFRAMEWORK-6145942,carbon-identity-framework,https://github.com/wso2/carbon-identity-framework,2022-07-01 00:00:00,2022-12-31 00:00:00,101,334
SNYK-JAVA-ORGWSO2CARBONIDENTITYFRAMEWORK-6145942,carbon-identity-framework,https://github.com/wso2/carbon-identity-framework,2023-01-01 00:00:00,2023-06-30 00:00:00,84,354
SNYK-JAVA-ORGWSO2CARBONIDENTITYFRAMEWORK-6145942,carbon-identity-framework,https://github.com/wso2/carbon-identity-framework,2023-07-01 00:00:00,2023-12-31 00:00:00,115,388
SNYK-JAVA-ORGWSO2CARBONIDENTITYFRAMEWORK-6145942,carbon-identity-framework,https://github.com/wso2/carbon-identity-framework,2024-01-01 00:00:00,2024-06-30 00:00:00,94,395
SNYK-JAVA-ORGWSO2CARBONIDENTITYFRAMEWORK-6145942,carbon-identity-framework,https://github.com/wso2/carbon-identity-framework,2024-07-01 00:00:00,2024-12-31 00:00:00,59,402
SNYK-JAVA-ORGWSO2IDENTITYAPPS-6145941,identity-apps,https://github.com/wso2/identity-apps,2017-01-01 00:00:00,2017-06-30 00:00:00,4,4
SNYK-JAVA-ORGWSO2IDENTITYAPPS-6145941,identity-apps,https://github.com/wso2/identity-apps,2017-07-01 00:00:00,2017-12-31 00:00:00,10,12
SNYK-JAVA-ORGWSO2IDENTITYAPPS-6145941,identity-apps,https://github.com/wso2/identity-apps,2018-01-01 00:00:00,2018-06-30 00:00:00,27,31
SNYK-JAVA-ORGWSO2IDENTITYAPPS-6145941,identity-apps,https://github.com/wso2/identity-apps,2018-07-01 00:00:00,2018-12-31 00:00:00,27,45
SNYK-JAVA-ORGWSO2IDENTITYAPPS-6145941,identity-apps,https://github.com/wso2/identity-apps,2019-01-01 00:00:00,2019-06-30 00:00:00,20,55
SNYK-JAVA-ORGWSO2IDENTITYAPPS-6145941,identity-apps,https://github.com/wso2/identity-apps,2019-07-01 00:00:00,2019-12-31 00:00:00,31,77
SNYK-JAVA-ORGWSO2IDENTITYAPPS-6145941,identity-apps,https://github.com/wso2/identity-apps,2020-01-01 00:00:00,2020-06-30 00:00:00,38,93
SNYK-JAVA-ORGWSO2IDENTITYAPPS-6145941,identity-apps,https://github.com/wso2/identity-apps,2020-07-01 00:00:00,2020-12-31 00:00:00,47,108
SNYK-JAVA-ORGWSO2IDENTITYAPPS-6145941,identity-apps,https://github.com/wso2/identity-apps,2021-01-01 00:00:00,2021-06-30 00:00:00,63,128
SNYK-JAVA-ORGWSO2IDENTITYAPPS-6145941,identity-apps,https://github.com/wso2/identity-apps,2021-07-01 00:00:00,2021-12-31 00:00:00,59,153
SNYK-JAVA-ORGWSO2IDENTITYAPPS-6145941,identity-apps,https://github.com/wso2/identity-apps,2022-01-01 00:00:00,2022-06-30 00:00:00,72,183
SNYK-JAVA-ORGWSO2IDENTITYAPPS-6145941,identity-apps,https://github.com/wso2/identity-apps,2022-07-01 00:00:00,2022-12-31 00:00:00,102,225
SNYK-JAVA-ORGWSO2IDENTITYAPPS-6145941,identity-apps,https://github.com/wso2/identity-apps,2023-01-01 00:00:00,2023-06-30 00:00:00,73,234
SNYK-JAVA-ORGWSO2IDENTITYAPPS-6145941,identity-apps,https://github.com/wso2/identity-apps,2023-07-01 00:00:00,2023-12-31 00:00:00,93,259
SNYK-JAVA-ORGWSO2IDENTITYAPPS-6145941,identity-apps,https://github.com/wso2/identity-apps,2024-01-01 00:00:00,2024-06-30 00:00:00,100,277
SNYK-JAVA-ORGWSO2IDENTITYAPPS-6145941,identity-apps,https://github.com/wso2/identity-apps,2024-07-01 00:00:00,2024-12-31 00:00:00,51,285
SNYK-JAVA-ORGAPACHEMAVEN-6144615,maven,https://github.com/apache/maven,2017-01-01 00:00:00,2017-06-30 00:00:00,28,28
SNYK-JAVA-ORGAPACHEMAVEN-6144615,maven,https://github.com/apache/maven,2017-07-01 00:00:00,2017-12-31 00:00:00,9,32
SNYK-JAVA-ORGAPACHEMAVEN-6144615,maven,https://github.com/apache/maven,2018-01-01 00:00:00,2018-06-30 00:00:00,13,38
SNYK-JAVA-ORGAPACHEMAVEN-6144615,maven,https://github.com/apache/maven,2018-07-01 00:00:00,2018-12-31 00:00:00,15,47
SNYK-JAVA-ORGAPACHEMAVEN-6144615,maven,https://github.com/apache/maven,2019-01-01 00:00:00,2019-06-30 00:00:00,23,60
SNYK-JAVA-ORGAPACHEMAVEN-6144615,maven,https://github.com/apache/maven,2019-07-01 00:00:00,2019-12-31 00:00:00,19,71
SNYK-JAVA-ORGAPACHEMAVEN-6144615,maven,https://github.com/apache/maven,2020-01-01 00:00:00,2020-06-30 00:00:00,67,123
SNYK-JAVA-ORGAPACHEMAVEN-6144615,maven,https://github.com/apache/maven,2020-07-01 00:00:00,2020-12-31 00:00:00,21,136
SNYK-JAVA-ORGAPACHEMAVEN-6144615,maven,https://github.com/apache/maven,2021-01-01 00:00:00,2021-06-30 00:00:00,17,142
SNYK-JAVA-ORGAPACHEMAVEN-6144615,maven,https://github.com/apache/maven,2021-07-01 00:00:00,2021-12-31 00:00:00,24,156
SNYK-JAVA-ORGAPACHEMAVEN-6144615,maven,https://github.com/apache/maven,2022-01-01 00:00:00,2022-06-30 00:00:00,17,160
SNYK-JAVA-ORGAPACHEMAVEN-6144615,maven,https://github.com/apache/maven,2022-07-01 00:00:00,2022-12-31 00:00:00,23,170
SNYK-JAVA-ORGAPACHEMAVEN-6144615,maven,https://github.com/apache/maven,2023-01-01 00:00:00,2023-06-30 00:00:00,21,180
SNYK-JAVA-ORGAPACHEMAVEN-6144615,maven,https://github.com/apache/maven,2023-07-01 00:00:00,2023-12-31 00:00:00,16,188
SNYK-JAVA-ORGAPACHEMAVEN-6144615,maven,https://github.com/apache/maven,2024-01-01 00:00:00,2024-06-30 00:00:00,19,198
SNYK-JAVA-ORGAPACHEMAVEN-6144615,maven,https://github.com/apache/maven,2024-07-01 00:00:00,2024-12-31 00:00:00,12,201
SNYK-JAVA-ORGWEBJARSBOWER-6142160,plotly.js,https://github.com/plotly/plotly.js,2017-01-01 00:00:00,2017-06-30 00:00:00,26,26
SNYK-JAVA-ORGWEBJARSBOWER-6142160,plotly.js,https://github.com/plotly/plotly.js,2017-07-01 00:00:00,2017-12-31 00:00:00,22,38
SNYK-JAVA-ORGWEBJARSBOWER-6142160,plotly.js,https://github.com/plotly/plotly.js,2018-01-01 00:00:00,2018-06-30 00:00:00,38,62
SNYK-JAVA-ORGWEBJARSBOWER-6142160,plotly.js,https://github.com/plotly/plotly.js,2018-07-01 00:00:00,2018-12-31 00:00:00,25,80
SNYK-JAVA-ORGWEBJARSBOWER-6142160,plotly.js,https://github.com/plotly/plotly.js,2019-01-01 00:00:00,2019-06-30 00:00:00,22,94
SNYK-JAVA-ORGWEBJARSBOWER-6142160,plotly.js,https://github.com/plotly/plotly.js,2019-07-01 00:00:00,2019-12-31 00:00:00,28,113
SNYK-JAVA-ORGWEBJARSBOWER-6142160,plotly.js,https://github.com/plotly/plotly.js,2020-01-01 00:00:00,2020-06-30 00:00:00,24,127
SNYK-JAVA-ORGWEBJARSBOWER-6142160,plotly.js,https://github.com/plotly/plotly.js,2020-07-01 00:00:00,2020-12-31 00:00:00,36,155
SNYK-JAVA-ORGWEBJARSBOWER-6142160,plotly.js,https://github.com/plotly/plotly.js,2021-01-01 00:00:00,2021-06-30 00:00:00,22,166
SNYK-JAVA-ORGWEBJARSBOWER-6142160,plotly.js,https://github.com/plotly/plotly.js,2021-07-01 00:00:00,2021-12-31 00:00:00,18,177
SNYK-JAVA-ORGWEBJARSBOWER-6142160,plotly.js,https://github.com/plotly/plotly.js,2022-01-01 00:00:00,2022-06-30 00:00:00,18,188
SNYK-JAVA-ORGWEBJARSBOWER-6142160,plotly.js,https://github.com/plotly/plotly.js,2022-07-01 00:00:00,2022-12-31 00:00:00,18,202
SNYK-JAVA-ORGWEBJARSBOWER-6142160,plotly.js,https://github.com/plotly/plotly.js,2023-01-01 00:00:00,2023-06-30 00:00:00,26,217
SNYK-JAVA-ORGWEBJARSBOWER-6142160,plotly.js,https://github.com/plotly/plotly.js,2023-07-01 00:00:00,2023-12-31 00:00:00,23,235
SNYK-JAVA-ORGWEBJARSBOWER-6142160,plotly.js,https://github.com/plotly/plotly.js,2024-01-01 00:00:00,2024-06-30 00:00:00,28,253
SNYK-JAVA-ORGWEBJARSBOWER-6142160,plotly.js,https://github.com/plotly/plotly.js,2024-07-01 00:00:00,2024-12-31 00:00:00,15,259
SNYK-JAVA-ORGOPENDAYLIGHTAAA-6141112,aaa,https://github.com/opendaylight/aaa,2017-01-01 00:00:00,2017-06-30 00:00:00,18,18
SNYK-JAVA-ORGOPENDAYLIGHTAAA-6141112,aaa,https://github.com/opendaylight/aaa,2017-07-01 00:00:00,2017-12-31 00:00:00,13,23
SNYK-JAVA-ORGOPENDAYLIGHTAAA-6141112,aaa,https://github.com/opendaylight/aaa,2018-01-01 00:00:00,2018-06-30 00:00:00,11,25
SNYK-JAVA-ORGOPENDAYLIGHTAAA-6141112,aaa,https://github.com/opendaylight/aaa,2018-07-01 00:00:00,2018-12-31 00:00:00,7,25
SNYK-JAVA-ORGOPENDAYLIGHTAAA-6141112,aaa,https://github.com/opendaylight/aaa,2019-01-01 00:00:00,2019-06-30 00:00:00,8,28
SNYK-JAVA-ORGOPENDAYLIGHTAAA-6141112,aaa,https://github.com/opendaylight/aaa,2019-07-01 00:00:00,2019-12-31 00:00:00,6,32
SNYK-JAVA-ORGOPENDAYLIGHTAAA-6141112,aaa,https://github.com/opendaylight/aaa,2020-01-01 00:00:00,2020-06-30 00:00:00,7,34
SNYK-JAVA-ORGOPENDAYLIGHTAAA-6141112,aaa,https://github.com/opendaylight/aaa,2020-07-01 00:00:00,2020-12-31 00:00:00,8,38
SNYK-JAVA-ORGOPENDAYLIGHTAAA-6141112,aaa,https://github.com/opendaylight/aaa,2021-01-01 00:00:00,2021-06-30 00:00:00,1,38
SNYK-JAVA-ORGOPENDAYLIGHTAAA-6141112,aaa,https://github.com/opendaylight/aaa,2021-07-01 00:00:00,2021-12-31 00:00:00,4,40
SNYK-JAVA-ORGOPENDAYLIGHTAAA-6141112,aaa,https://github.com/opendaylight/aaa,2022-01-01 00:00:00,2022-06-30 00:00:00,4,42
SNYK-JAVA-ORGOPENDAYLIGHTAAA-6141112,aaa,https://github.com/opendaylight/aaa,2022-07-01 00:00:00,2022-12-31 00:00:00,7,46
SNYK-JAVA-ORGOPENDAYLIGHTAAA-6141112,aaa,https://github.com/opendaylight/aaa,2023-01-01 00:00:00,2023-06-30 00:00:00,8,49
SNYK-JAVA-ORGOPENDAYLIGHTAAA-6141112,aaa,https://github.com/opendaylight/aaa,2023-07-01 00:00:00,2023-12-31 00:00:00,6,49
SNYK-JAVA-ORGOPENDAYLIGHTAAA-6141112,aaa,https://github.com/opendaylight/aaa,2024-01-01 00:00:00,2024-06-30 00:00:00,8,50
SNYK-JAVA-ORGOPENDAYLIGHTAAA-6141112,aaa,https://github.com/opendaylight/aaa,2024-07-01 00:00:00,2024-12-31 00:00:00,7,51
SNYK-JAVA-NETMINGSOFT-6140759,MCMS,https://github.com/ming-soft/MCMS,2017-01-01 00:00:00,2017-06-30 00:00:00,0,0
SNYK-JAVA-NETMINGSOFT-6140759,MCMS,https://github.com/ming-soft/MCMS,2017-07-01 00:00:00,2017-12-31 00:00:00,0,0
SNYK-JAVA-NETMINGSOFT-6140759,MCMS,https://github.com/ming-soft/MCMS,2018-01-01 00:00:00,2018-06-30 00:00:00,0,0
SNYK-JAVA-NETMINGSOFT-6140759,MCMS,https://github.com/ming-soft/MCMS,2018-07-01 00:00:00,2018-12-31 00:00:00,0,0
SNYK-JAVA-NETMINGSOFT-6140759,MCMS,https://github.com/ming-soft/MCMS,2019-01-01 00:00:00,2019-06-30 00:00:00,9,9
SNYK-JAVA-NETMINGSOFT-6140759,MCMS,https://github.com/ming-soft/MCMS,2019-07-01 00:00:00,2019-12-31 00:00:00,10,18
SNYK-JAVA-NETMINGSOFT-6140759,MCMS,https://github.com/ming-soft/MCMS,2020-01-01 00:00:00,2020-06-30 00:00:00,9,24
SNYK-JAVA-NETMINGSOFT-6140759,MCMS,https://github.com/ming-soft/MCMS,2020-07-01 00:00:00,2020-12-31 00:00:00,8,26
SNYK-JAVA-NETMINGSOFT-6140759,MCMS,https://github.com/ming-soft/MCMS,2021-01-01 00:00:00,2021-06-30 00:00:00,8,31
SNYK-JAVA-NETMINGSOFT-6140759,MCMS,https://github.com/ming-soft/MCMS,2021-07-01 00:00:00,2021-12-31 00:00:00,4,33
SNYK-JAVA-NETMINGSOFT-6140759,MCMS,https://github.com/ming-soft/MCMS,2022-01-01 00:00:00,2022-06-30 00:00:00,4,35
SNYK-JAVA-NETMINGSOFT-6140759,MCMS,https://github.com/ming-soft/MCMS,2022-07-01 00:00:00,2022-12-31 00:00:00,4,36
SNYK-JAVA-NETMINGSOFT-6140759,MCMS,https://github.com/ming-soft/MCMS,2023-01-01 00:00:00,2023-06-30 00:00:00,2,36
SNYK-JAVA-NETMINGSOFT-6140759,MCMS,https://github.com/ming-soft/MCMS,2023-07-01 00:00:00,2023-12-31 00:00:00,2,36
SNYK-JAVA-NETMINGSOFT-6140759,MCMS,https://github.com/ming-soft/MCMS,2024-01-01 00:00:00,2024-06-30 00:00:00,2,36
SNYK-JAVA-NETMINGSOFT-6140759,MCMS,https://github.com/ming-soft/MCMS,2024-07-01 00:00:00,2024-12-31 00:00:00,2,36
SNYK-JAVA-ORGJEECGFRAMEWORKBOOT-6140758,jeecg-boot,https://github.com/jeecgboot/jeecg-boot,2017-01-01 00:00:00,2017-06-30 00:00:00,0,0
SNYK-JAVA-ORGJEECGFRAMEWORKBOOT-6140758,jeecg-boot,https://github.com/jeecgboot/jeecg-boot,2017-07-01 00:00:00,2017-12-31 00:00:00,0,0
SNYK-JAVA-ORGJEECGFRAMEWORKBOOT-6140758,jeecg-boot,https://github.com/jeecgboot/jeecg-boot,2018-01-01 00:00:00,2018-06-30 00:00:00,0,0
SNYK-JAVA-ORGJEECGFRAMEWORKBOOT-6140758,jeecg-boot,https://github.com/jeecgboot/jeecg-boot,2018-07-01 00:00:00,2018-12-31 00:00:00,0,0
SNYK-JAVA-ORGJEECGFRAMEWORKBOOT-6140758,jeecg-boot,https://github.com/jeecgboot/jeecg-boot,2019-01-01 00:00:00,2019-06-30 00:00:00,1,1
SNYK-JAVA-ORGJEECGFRAMEWORKBOOT-6140758,jeecg-boot,https://github.com/jeecgboot/jeecg-boot,2019-07-01 00:00:00,2019-12-31 00:00:00,5,5
SNYK-JAVA-ORGJEECGFRAMEWORKBOOT-6140758,jeecg-boot,https://github.com/jeecgboot/jeecg-boot,2020-01-01 00:00:00,2020-06-30 00:00:00,3,7
SNYK-JAVA-ORGJEECGFRAMEWORKBOOT-6140758,jeecg-boot,https://github.com/jeecgboot/jeecg-boot,2020-07-01 00:00:00,2020-12-31 00:00:00,5,11
SNYK-JAVA-ORGJEECGFRAMEWORKBOOT-6140758,jeecg-boot,https://github.com/jeecgboot/jeecg-boot,2021-01-01 00:00:00,2021-06-30 00:00:00,1,11
SNYK-JAVA-ORGJEECGFRAMEWORKBOOT-6140758,jeecg-boot,https://github.com/jeecgboot/jeecg-boot,2021-07-01 00:00:00,2021-12-31 00:00:00,1,11
SNYK-JAVA-ORGJEECGFRAMEWORKBOOT-6140758,jeecg-boot,https://github.com/jeecgboot/jeecg-boot,2022-01-01 00:00:00,2022-06-30 00:00:00,1,11
SNYK-JAVA-ORGJEECGFRAMEWORKBOOT-6140758,jeecg-boot,https://github.com/jeecgboot/jeecg-boot,2022-07-01 00:00:00,2022-12-31 00:00:00,4,14
SNYK-JAVA-ORGJEECGFRAMEWORKBOOT-6140758,jeecg-boot,https://github.com/jeecgboot/jeecg-boot,2023-01-01 00:00:00,2023-06-30 00:00:00,3,16
