REPO_NAME,GITHUB_URL,PERIOD_START,PERIOD_END,CONTRIBUTORS,CUMULATIVE_CONTRIBUTORS
GHSA-465f-mxxh-grc4,calendar,https://github.com/Baremetrics/calendar,2018-01-01 00:00:00,2018-06-30 00:00:00,1,4
GHSA-465f-mxxh-grc4,calendar,https://github.com/Baremetrics/calendar,2018-07-01 00:00:00,2018-12-31 00:00:00,1,4
GHSA-465f-mxxh-grc4,calendar,https://github.com/Baremetrics/calendar,2019-01-01 00:00:00,2019-06-30 00:00:00,3,6
GHSA-465f-mxxh-grc4,calendar,https://github.com/Baremetrics/calendar,2019-07-01 00:00:00,2019-12-31 00:00:00,1,6
GHSA-465f-mxxh-grc4,calendar,https://github.com/Baremetrics/calendar,2020-01-01 00:00:00,2020-06-30 00:00:00,0,6
GHSA-465f-mxxh-grc4,calendar,https://github.com/Baremetrics/calendar,2020-07-01 00:00:00,2020-12-31 00:00:00,0,6
GHSA-465f-mxxh-grc4,calendar,https://github.com/Baremetrics/calendar,2021-01-01 00:00:00,2021-06-30 00:00:00,0,6
GHSA-465f-mxxh-grc4,calendar,https://github.com/Baremetrics/calendar,2021-07-01 00:00:00,2021-12-31 00:00:00,0,6
GHSA-465f-mxxh-grc4,calendar,https://github.com/Baremetrics/calendar,2022-01-01 00:00:00,2022-06-30 00:00:00,1,7
GHSA-465f-mxxh-grc4,calendar,https://github.com/Baremetrics/calendar,2022-07-01 00:00:00,2022-12-31 00:00:00,0,7
GHSA-465f-mxxh-grc4,calendar,https://github.com/Baremetrics/calendar,2023-01-01 00:00:00,2023-06-30 00:00:00,0,7
GHSA-465f-mxxh-grc4,calendar,https://github.com/Baremetrics/calendar,2023-07-01 00:00:00,2023-12-31 00:00:00,0,7
GHSA-465f-mxxh-grc4,calendar,https://github.com/Baremetrics/calendar,2024-01-01 00:00:00,2024-06-30 00:00:00,0,7
GHSA-465f-mxxh-grc4,calendar,https://github.com/Baremetrics/calendar,2024-07-01 00:00:00,2024-12-31 00:00:00,0,7
GHSA-2g5j-5x95-r6hr,go-slug,https://github.com/hashicorp/go-slug,2017-01-01 00:00:00,2017-06-30 00:00:00,0,0
GHSA-2g5j-5x95-r6hr,go-slug,https://github.com/hashicorp/go-slug,2017-07-01 00:00:00,2017-12-31 00:00:00,0,0
GHSA-2g5j-5x95-r6hr,go-slug,https://github.com/hashicorp/go-slug,2018-01-01 00:00:00,2018-06-30 00:00:00,0,0
GHSA-2g5j-5x95-r6hr,go-slug,https://github.com/hashicorp/go-slug,2018-07-01 00:00:00,2018-12-31 00:00:00,1,1
GHSA-2g5j-5x95-r6hr,go-slug,https://github.com/hashicorp/go-slug,2019-01-01 00:00:00,2019-06-30 00:00:00,2,2
GHSA-2g5j-5x95-r6hr,go-slug,https://github.com/hashicorp/go-slug,2019-07-01 00:00:00,2019-12-31 00:00:00,3,5
GHSA-2g5j-5x95-r6hr,go-slug,https://github.com/hashicorp/go-slug,2020-01-01 00:00:00,2020-06-30 00:00:00,1,6
GHSA-2g5j-5x95-r6hr,go-slug,https://github.com/hashicorp/go-slug,2020-07-01 00:00:00,2020-12-31 00:00:00,4,9
GHSA-2g5j-5x95-r6hr,go-slug,https://github.com/hashicorp/go-slug,2021-01-01 00:00:00,2021-06-30 00:00:00,2,9
GHSA-2g5j-5x95-r6hr,go-slug,https://github.com/hashicorp/go-slug,2021-07-01 00:00:00,2021-12-31 00:00:00,0,9
GHSA-2g5j-5x95-r6hr,go-slug,https://github.com/hashicorp/go-slug,2022-01-01 00:00:00,2022-06-30 00:00:00,3,12
GHSA-2g5j-5x95-r6hr,go-slug,https://github.com/hashicorp/go-slug,2022-07-01 00:00:00,2022-12-31 00:00:00,5,16
GHSA-2g5j-5x95-r6hr,go-slug,https://github.com/hashicorp/go-slug,2023-01-01 00:00:00,2023-06-30 00:00:00,4,20
GHSA-2g5j-5x95-r6hr,go-slug,https://github.com/hashicorp/go-slug,2023-07-01 00:00:00,2023-12-31 00:00:00,9,26
GHSA-2g5j-5x95-r6hr,go-slug,https://github.com/hashicorp/go-slug,2024-01-01 00:00:00,2024-06-30 00:00:00,8,32
GHSA-2g5j-5x95-r6hr,go-slug,https://github.com/hashicorp/go-slug,2024-07-01 00:00:00,2024-12-31 00:00:00,1,32
GHSA-2h6c-j3gf-xp9r,go-bitfield,https://github.com/ipfs/go-bitfield,2017-01-01 00:00:00,2017-06-30 00:00:00,0,0
GHSA-2h6c-j3gf-xp9r,go-bitfield,https://github.com/ipfs/go-bitfield,2017-07-01 00:00:00,2017-12-31 00:00:00,0,0
GHSA-2h6c-j3gf-xp9r,go-bitfield,https://github.com/ipfs/go-bitfield,2018-01-01 00:00:00,2018-06-30 00:00:00,1,1
GHSA-2h6c-j3gf-xp9r,go-bitfield,https://github.com/ipfs/go-bitfield,2018-07-01 00:00:00,2018-12-31 00:00:00,0,1
GHSA-2h6c-j3gf-xp9r,go-bitfield,https://github.com/ipfs/go-bitfield,2019-01-01 00:00:00,2019-06-30 00:00:00,1,1
GHSA-2h6c-j3gf-xp9r,go-bitfield,https://github.com/ipfs/go-bitfield,2019-07-01 00:00:00,2019-12-31 00:00:00,0,1
GHSA-2h6c-j3gf-xp9r,go-bitfield,https://github.com/ipfs/go-bitfield,2020-01-01 00:00:00,2020-06-30 00:00:00,0,1
GHSA-2h6c-j3gf-xp9r,go-bitfield,https://github.com/ipfs/go-bitfield,2020-07-01 00:00:00,2020-12-31 00:00:00,0,1
GHSA-2h6c-j3gf-xp9r,go-bitfield,https://github.com/ipfs/go-bitfield,2021-01-01 00:00:00,2021-06-30 00:00:00,2,2
GHSA-2h6c-j3gf-xp9r,go-bitfield,https://github.com/ipfs/go-bitfield,2021-07-01 00:00:00,2021-12-31 00:00:00,1,3
GHSA-2h6c-j3gf-xp9r,go-bitfield,https://github.com/ipfs/go-bitfield,2022-01-01 00:00:00,2022-06-30 00:00:00,3,5
GHSA-2h6c-j3gf-xp9r,go-bitfield,https://github.com/ipfs/go-bitfield,2022-07-01 00:00:00,2022-12-31 00:00:00,2,5
GHSA-2h6c-j3gf-xp9r,go-bitfield,https://github.com/ipfs/go-bitfield,2023-01-01 00:00:00,2023-06-30 00:00:00,3,6
GHSA-2h6c-j3gf-xp9r,go-bitfield,https://github.com/ipfs/go-bitfield,2023-07-01 00:00:00,2023-12-31 00:00:00,1,7
GHSA-2h6c-j3gf-xp9r,go-bitfield,https://github.com/ipfs/go-bitfield,2024-01-01 00:00:00,2024-06-30 00:00:00,2,7
GHSA-2h6c-j3gf-xp9r,go-bitfield,https://github.com/ipfs/go-bitfield,2024-07-01 00:00:00,2024-12-31 00:00:00,1,7
GHSA-32gr-x76g-267w,silverstripe-kapost-bridge,https://github.com/webbuilders-group/silverstripe-kapost-bridge,2017-01-01 00:00:00,2017-06-30 00:00:00,1,1
GHSA-32gr-x76g-267w,silverstripe-kapost-bridge,https://github.com/webbuilders-group/silverstripe-kapost-bridge,2017-07-01 00:00:00,2017-12-31 00:00:00,1,1
GHSA-32gr-x76g-267w,silverstripe-kapost-bridge,https://github.com/webbuilders-group/silverstripe-kapost-bridge,2018-01-01 00:00:00,2018-06-30 00:00:00,0,1
GHSA-32gr-x76g-267w,silverstripe-kapost-bridge,https://github.com/webbuilders-group/silverstripe-kapost-bridge,2018-07-01 00:00:00,2018-12-31 00:00:00,0,1
GHSA-32gr-x76g-267w,silverstripe-kapost-bridge,https://github.com/webbuilders-group/silverstripe-kapost-bridge,2019-01-01 00:00:00,2019-06-30 00:00:00,0,1
GHSA-32gr-x76g-267w,silverstripe-kapost-bridge,https://github.com/webbuilders-group/silverstripe-kapost-bridge,2019-07-01 00:00:00,2019-12-31 00:00:00,0,1
GHSA-32gr-x76g-267w,silverstripe-kapost-bridge,https://github.com/webbuilders-group/silverstripe-kapost-bridge,2020-01-01 00:00:00,2020-06-30 00:00:00,0,1
GHSA-32gr-x76g-267w,silverstripe-kapost-bridge,https://github.com/webbuilders-group/silverstripe-kapost-bridge,2020-07-01 00:00:00,2020-12-31 00:00:00,0,1
GHSA-32gr-x76g-267w,silverstripe-kapost-bridge,https://github.com/webbuilders-group/silverstripe-kapost-bridge,2021-01-01 00:00:00,2021-06-30 00:00:00,0,1
GHSA-32gr-x76g-267w,silverstripe-kapost-bridge,https://github.com/webbuilders-group/silverstripe-kapost-bridge,2021-07-01 00:00:00,2021-12-31 00:00:00,0,1
GHSA-32gr-x76g-267w,silverstripe-kapost-bridge,https://github.com/webbuilders-group/silverstripe-kapost-bridge,2022-01-01 00:00:00,2022-06-30 00:00:00,0,1
GHSA-32gr-x76g-267w,silverstripe-kapost-bridge,https://github.com/webbuilders-group/silverstripe-kapost-bridge,2022-07-01 00:00:00,2022-12-31 00:00:00,0,1
GHSA-32gr-x76g-267w,silverstripe-kapost-bridge,https://github.com/webbuilders-group/silverstripe-kapost-bridge,2023-01-01 00:00:00,2023-06-30 00:00:00,0,1
GHSA-32gr-x76g-267w,silverstripe-kapost-bridge,https://github.com/webbuilders-group/silverstripe-kapost-bridge,2023-07-01 00:00:00,2023-12-31 00:00:00,0,1
GHSA-32gr-x76g-267w,silverstripe-kapost-bridge,https://github.com/webbuilders-group/silverstripe-kapost-bridge,2024-01-01 00:00:00,2024-06-30 00:00:00,0,1
GHSA-32gr-x76g-267w,silverstripe-kapost-bridge,https://github.com/webbuilders-group/silverstripe-kapost-bridge,2024-07-01 00:00:00,2024-12-31 00:00:00,0,1
GHSA-x477-fq37-q5wr,proxy,https://github.com/fortio/proxy,2017-01-01 00:00:00,2017-06-30 00:00:00,0,0
GHSA-x477-fq37-q5wr,proxy,https://github.com/fortio/proxy,2017-07-01 00:00:00,2017-12-31 00:00:00,0,0
GHSA-x477-fq37-q5wr,proxy,https://github.com/fortio/proxy,2018-01-01 00:00:00,2018-06-30 00:00:00,0,0
GHSA-x477-fq37-q5wr,proxy,https://github.com/fortio/proxy,2018-07-01 00:00:00,2018-12-31 00:00:00,0,0
GHSA-x477-fq37-q5wr,proxy,https://github.com/fortio/proxy,2019-01-01 00:00:00,2019-06-30 00:00:00,0,0
GHSA-x477-fq37-q5wr,proxy,https://github.com/fortio/proxy,2019-07-01 00:00:00,2019-12-31 00:00:00,0,0
GHSA-x477-fq37-q5wr,proxy,https://github.com/fortio/proxy,2020-01-01 00:00:00,2020-06-30 00:00:00,0,0
GHSA-x477-fq37-q5wr,proxy,https://github.com/fortio/proxy,2020-07-01 00:00:00,2020-12-31 00:00:00,0,0
GHSA-x477-fq37-q5wr,proxy,https://github.com/fortio/proxy,2021-01-01 00:00:00,2021-06-30 00:00:00,0,0
GHSA-x477-fq37-q5wr,proxy,https://github.com/fortio/proxy,2021-07-01 00:00:00,2021-12-31 00:00:00,0,0
GHSA-x477-fq37-q5wr,proxy,https://github.com/fortio/proxy,2022-01-01 00:00:00,2022-06-30 00:00:00,1,1
GHSA-x477-fq37-q5wr,proxy,https://github.com/fortio/proxy,2022-07-01 00:00:00,2022-12-31 00:00:00,2,2
GHSA-x477-fq37-q5wr,proxy,https://github.com/fortio/proxy,2023-01-01 00:00:00,2023-06-30 00:00:00,2,2
GHSA-x477-fq37-q5wr,proxy,https://github.com/fortio/proxy,2023-07-01 00:00:00,2023-12-31 00:00:00,2,2
GHSA-x477-fq37-q5wr,proxy,https://github.com/fortio/proxy,2024-01-01 00:00:00,2024-06-30 00:00:00,2,2
GHSA-x477-fq37-q5wr,proxy,https://github.com/fortio/proxy,2024-07-01 00:00:00,2024-12-31 00:00:00,2,2
GHSA-x73w-g8hx-v7rp,electerm,https://github.com/electerm/electerm,2017-01-01 00:00:00,2017-06-30 00:00:00,0,0
GHSA-x73w-g8hx-v7rp,electerm,https://github.com/electerm/electerm,2017-07-01 00:00:00,2017-12-31 00:00:00,1,1
GHSA-x73w-g8hx-v7rp,electerm,https://github.com/electerm/electerm,2018-01-01 00:00:00,2018-06-30 00:00:00,1,1
GHSA-x73w-g8hx-v7rp,electerm,https://github.com/electerm/electerm,2018-07-01 00:00:00,2018-12-31 00:00:00,4,4
GHSA-x73w-g8hx-v7rp,electerm,https://github.com/electerm/electerm,2019-01-01 00:00:00,2019-06-30 00:00:00,3,6
GHSA-x73w-g8hx-v7rp,electerm,https://github.com/electerm/electerm,2019-07-01 00:00:00,2019-12-31 00:00:00,4,9
GHSA-x73w-g8hx-v7rp,electerm,https://github.com/electerm/electerm,2020-01-01 00:00:00,2020-06-30 00:00:00,5,13
GHSA-x73w-g8hx-v7rp,electerm,https://github.com/electerm/electerm,2020-07-01 00:00:00,2020-12-31 00:00:00,1,13
GHSA-x73w-g8hx-v7rp,electerm,https://github.com/electerm/electerm,2021-01-01 00:00:00,2021-06-30 00:00:00,5,17
GHSA-x73w-g8hx-v7rp,electerm,https://github.com/electerm/electerm,2021-07-01 00:00:00,2021-12-31 00:00:00,2,18
GHSA-x73w-g8hx-v7rp,electerm,https://github.com/electerm/electerm,2022-01-01 00:00:00,2022-06-30 00:00:00,6,22
GHSA-x73w-g8hx-v7rp,electerm,https://github.com/electerm/electerm,2022-07-01 00:00:00,2022-12-31 00:00:00,3,22
GHSA-x73w-g8hx-v7rp,electerm,https://github.com/electerm/electerm,2023-01-01 00:00:00,2023-06-30 00:00:00,4,22
GHSA-x73w-g8hx-v7rp,electerm,https://github.com/electerm/electerm,2023-07-01 00:00:00,2023-12-31 00:00:00,4,24
GHSA-x73w-g8hx-v7rp,electerm,https://github.com/electerm/electerm,2024-01-01 00:00:00,2024-06-30 00:00:00,4,26
GHSA-x73w-g8hx-v7rp,electerm,https://github.com/electerm/electerm,2024-07-01 00:00:00,2024-12-31 00:00:00,3,28
GHSA-wm32-3r4m-jvcc,silverstripe-seed,https://github.com/symbiote/silverstripe-seed,2017-01-01 00:00:00,2017-06-30 00:00:00,6,6
GHSA-wm32-3r4m-jvcc,silverstripe-seed,https://github.com/symbiote/silverstripe-seed,2017-07-01 00:00:00,2017-12-31 00:00:00,3,8
GHSA-wm32-3r4m-jvcc,silverstripe-seed,https://github.com/symbiote/silverstripe-seed,2018-01-01 00:00:00,2018-06-30 00:00:00,1,8
GHSA-wm32-3r4m-jvcc,silverstripe-seed,https://github.com/symbiote/silverstripe-seed,2018-07-01 00:00:00,2018-12-31 00:00:00,0,8
GHSA-wm32-3r4m-jvcc,silverstripe-seed,https://github.com/symbiote/silverstripe-seed,2019-01-01 00:00:00,2019-06-30 00:00:00,0,8
GHSA-wm32-3r4m-jvcc,silverstripe-seed,https://github.com/symbiote/silverstripe-seed,2019-07-01 00:00:00,2019-12-31 00:00:00,0,8
GHSA-wm32-3r4m-jvcc,silverstripe-seed,https://github.com/symbiote/silverstripe-seed,2020-01-01 00:00:00,2020-06-30 00:00:00,0,8
GHSA-wm32-3r4m-jvcc,silverstripe-seed,https://github.com/symbiote/silverstripe-seed,2020-07-01 00:00:00,2020-12-31 00:00:00,0,8
GHSA-wm32-3r4m-jvcc,silverstripe-seed,https://github.com/symbiote/silverstripe-seed,2021-01-01 00:00:00,2021-06-30 00:00:00,0,8
GHSA-wm32-3r4m-jvcc,silverstripe-seed,https://github.com/symbiote/silverstripe-seed,2021-07-01 00:00:00,2021-12-31 00:00:00,0,8
GHSA-wm32-3r4m-jvcc,silverstripe-seed,https://github.com/symbiote/silverstripe-seed,2022-01-01 00:00:00,2022-06-30 00:00:00,0,8
GHSA-wm32-3r4m-jvcc,silverstripe-seed,https://github.com/symbiote/silverstripe-seed,2022-07-01 00:00:00,2022-12-31 00:00:00,0,8
GHSA-wm32-3r4m-jvcc,silverstripe-seed,https://github.com/symbiote/silverstripe-seed,2023-01-01 00:00:00,2023-06-30 00:00:00,0,8
GHSA-wm32-3r4m-jvcc,silverstripe-seed,https://github.com/symbiote/silverstripe-seed,2023-07-01 00:00:00,2023-12-31 00:00:00,0,8
GHSA-wm32-3r4m-jvcc,silverstripe-seed,https://github.com/symbiote/silverstripe-seed,2024-01-01 00:00:00,2024-06-30 00:00:00,0,8
GHSA-wm32-3r4m-jvcc,silverstripe-seed,https://github.com/symbiote/silverstripe-seed,2024-07-01 00:00:00,2024-12-31 00:00:00,0,8
GHSA-wvr2-q86m-6whp,baobab,https://github.com/Yomguithereal/baobab,2017-01-01 00:00:00,2017-06-30 00:00:00,5,5
GHSA-wvr2-q86m-6whp,baobab,https://github.com/Yomguithereal/baobab,2017-07-01 00:00:00,2017-12-31 00:00:00,4,8
GHSA-wvr2-q86m-6whp,baobab,https://github.com/Yomguithereal/baobab,2018-01-01 00:00:00,2018-06-30 00:00:00,2,9
GHSA-wvr2-q86m-6whp,baobab,https://github.com/Yomguithereal/baobab,2018-07-01 00:00:00,2018-12-31 00:00:00,0,9
GHSA-wvr2-q86m-6whp,baobab,https://github.com/Yomguithereal/baobab,2019-01-01 00:00:00,2019-06-30 00:00:00,2,10
GHSA-wvr2-q86m-6whp,baobab,https://github.com/Yomguithereal/baobab,2019-07-01 00:00:00,2019-12-31 00:00:00,1,10
GHSA-wvr2-q86m-6whp,baobab,https://github.com/Yomguithereal/baobab,2020-01-01 00:00:00,2020-06-30 00:00:00,2,11
GHSA-wvr2-q86m-6whp,baobab,https://github.com/Yomguithereal/baobab,2020-07-01 00:00:00,2020-12-31 00:00:00,1,11
GHSA-wvr2-q86m-6whp,baobab,https://github.com/Yomguithereal/baobab,2021-01-01 00:00:00,2021-06-30 00:00:00,2,12
GHSA-wvr2-q86m-6whp,baobab,https://github.com/Yomguithereal/baobab,2021-07-01 00:00:00,2021-12-31 00:00:00,0,12
GHSA-wvr2-q86m-6whp,baobab,https://github.com/Yomguithereal/baobab,2022-01-01 00:00:00,2022-06-30 00:00:00,0,12
GHSA-wvr2-q86m-6whp,baobab,https://github.com/Yomguithereal/baobab,2022-07-01 00:00:00,2022-12-31 00:00:00,0,12
GHSA-wvr2-q86m-6whp,baobab,https://github.com/Yomguithereal/baobab,2023-01-01 00:00:00,2023-06-30 00:00:00,0,12
GHSA-wvr2-q86m-6whp,baobab,https://github.com/Yomguithereal/baobab,2023-07-01 00:00:00,2023-12-31 00:00:00,0,12
GHSA-wvr2-q86m-6whp,baobab,https://github.com/Yomguithereal/baobab,2024-01-01 00:00:00,2024-06-30 00:00:00,0,12
GHSA-wvr2-q86m-6whp,baobab,https://github.com/Yomguithereal/baobab,2024-07-01 00:00:00,2024-12-31 00:00:00,0,12
GHSA-wxgh-8gmr-3qh3,terminal-kit,https://github.com/cronvel/terminal-kit,2017-01-01 00:00:00,2017-06-30 00:00:00,4,4
GHSA-wxgh-8gmr-3qh3,terminal-kit,https://github.com/cronvel/terminal-kit,2017-07-01 00:00:00,2017-12-31 00:00:00,5,6
GHSA-wxgh-8gmr-3qh3,terminal-kit,https://github.com/cronvel/terminal-kit,2018-01-01 00:00:00,2018-06-30 00:00:00,3,8
GHSA-wxgh-8gmr-3qh3,terminal-kit,https://github.com/cronvel/terminal-kit,2018-07-01 00:00:00,2018-12-31 00:00:00,4,9
GHSA-wxgh-8gmr-3qh3,terminal-kit,https://github.com/cronvel/terminal-kit,2019-01-01 00:00:00,2019-06-30 00:00:00,4,10
GHSA-wxgh-8gmr-3qh3,terminal-kit,https://github.com/cronvel/terminal-kit,2019-07-01 00:00:00,2019-12-31 00:00:00,5,12
GHSA-wxgh-8gmr-3qh3,terminal-kit,https://github.com/cronvel/terminal-kit,2020-01-01 00:00:00,2020-06-30 00:00:00,2,12
GHSA-wxgh-8gmr-3qh3,terminal-kit,https://github.com/cronvel/terminal-kit,2020-07-01 00:00:00,2020-12-31 00:00:00,6,15
GHSA-wxgh-8gmr-3qh3,terminal-kit,https://github.com/cronvel/terminal-kit,2021-01-01 00:00:00,2021-06-30 00:00:00,4,17
GHSA-wxgh-8gmr-3qh3,terminal-kit,https://github.com/cronvel/terminal-kit,2021-07-01 00:00:00,2021-12-31 00:00:00,1,17
GHSA-wxgh-8gmr-3qh3,terminal-kit,https://github.com/cronvel/terminal-kit,2022-01-01 00:00:00,2022-06-30 00:00:00,1,17
GHSA-wxgh-8gmr-3qh3,terminal-kit,https://github.com/cronvel/terminal-kit,2022-07-01 00:00:00,2022-12-31 00:00:00,1,17
GHSA-wxgh-8gmr-3qh3,terminal-kit,https://github.com/cronvel/terminal-kit,2023-01-01 00:00:00,2023-06-30 00:00:00,0,17
GHSA-wxgh-8gmr-3qh3,terminal-kit,https://github.com/cronvel/terminal-kit,2023-07-01 00:00:00,2023-12-31 00:00:00,2,18
GHSA-wxgh-8gmr-3qh3,terminal-kit,https://github.com/cronvel/terminal-kit,2024-01-01 00:00:00,2024-06-30 00:00:00,2,18
GHSA-wxgh-8gmr-3qh3,terminal-kit,https://github.com/cronvel/terminal-kit,2024-07-01 00:00:00,2024-12-31 00:00:00,0,18
GHSA-x347-fc9w-w7c3,nuxeo,https://github.com/nuxeo/nuxeo,2017-01-01 00:00:00,2017-06-30 00:00:00,51,51
GHSA-x347-fc9w-w7c3,nuxeo,https://github.com/nuxeo/nuxeo,2017-07-01 00:00:00,2017-12-31 00:00:00,50,65
GHSA-x347-fc9w-w7c3,nuxeo,https://github.com/nuxeo/nuxeo,2018-01-01 00:00:00,2018-06-30 00:00:00,49,81
GHSA-x347-fc9w-w7c3,nuxeo,https://github.com/nuxeo/nuxeo,2018-07-01 00:00:00,2018-12-31 00:00:00,43,88
GHSA-x347-fc9w-w7c3,nuxeo,https://github.com/nuxeo/nuxeo,2019-01-01 00:00:00,2019-06-30 00:00:00,36,97
GHSA-x347-fc9w-w7c3,nuxeo,https://github.com/nuxeo/nuxeo,2019-07-01 00:00:00,2019-12-31 00:00:00,28,99
GHSA-x347-fc9w-w7c3,nuxeo,https://github.com/nuxeo/nuxeo,2020-01-01 00:00:00,2020-06-30 00:00:00,27,104
GHSA-x347-fc9w-w7c3,nuxeo,https://github.com/nuxeo/nuxeo,2020-07-01 00:00:00,2020-12-31 00:00:00,24,110
GHSA-x347-fc9w-w7c3,nuxeo,https://github.com/nuxeo/nuxeo,2021-01-01 00:00:00,2021-06-30 00:00:00,19,112
GHSA-x347-fc9w-w7c3,nuxeo,https://github.com/nuxeo/nuxeo,2021-07-01 00:00:00,2021-12-31 00:00:00,22,115
GHSA-x347-fc9w-w7c3,nuxeo,https://github.com/nuxeo/nuxeo,2022-01-01 00:00:00,2022-06-30 00:00:00,14,117
GHSA-x347-fc9w-w7c3,nuxeo,https://github.com/nuxeo/nuxeo,2022-07-01 00:00:00,2022-12-31 00:00:00,16,121
GHSA-x347-fc9w-w7c3,nuxeo,https://github.com/nuxeo/nuxeo,2023-01-01 00:00:00,2023-06-30 00:00:00,12,122
GHSA-x347-fc9w-w7c3,nuxeo,https://github.com/nuxeo/nuxeo,2023-07-01 00:00:00,2023-12-31 00:00:00,10,122
GHSA-x347-fc9w-w7c3,nuxeo,https://github.com/nuxeo/nuxeo,2024-01-01 00:00:00,2024-06-30 00:00:00,8,122
GHSA-x347-fc9w-w7c3,nuxeo,https://github.com/nuxeo/nuxeo,2024-07-01 00:00:00,2024-12-31 00:00:00,7,123
GHSA-w5mw-f2hq-5fw8,node-gry,https://github.com/IonicaBizau/node-gry,2017-01-01 00:00:00,2017-06-30 00:00:00,1,1
GHSA-w5mw-f2hq-5fw8,node-gry,https://github.com/IonicaBizau/node-gry,2017-07-01 00:00:00,2017-12-31 00:00:00,1,1
GHSA-w5mw-f2hq-5fw8,node-gry,https://github.com/IonicaBizau/node-gry,2018-01-01 00:00:00,2018-06-30 00:00:00,0,1
GHSA-w5mw-f2hq-5fw8,node-gry,https://github.com/IonicaBizau/node-gry,2018-07-01 00:00:00,2018-12-31 00:00:00,0,1
GHSA-w5mw-f2hq-5fw8,node-gry,https://github.com/IonicaBizau/node-gry,2019-01-01 00:00:00,2019-06-30 00:00:00,1,1
GHSA-w5mw-f2hq-5fw8,node-gry,https://github.com/IonicaBizau/node-gry,2019-07-01 00:00:00,2019-12-31 00:00:00,0,1
GHSA-w5mw-f2hq-5fw8,node-gry,https://github.com/IonicaBizau/node-gry,2020-01-01 00:00:00,2020-06-30 00:00:00,3,3
GHSA-w5mw-f2hq-5fw8,node-gry,https://github.com/IonicaBizau/node-gry,2020-07-01 00:00:00,2020-12-31 00:00:00,2,4
GHSA-w5mw-f2hq-5fw8,node-gry,https://github.com/IonicaBizau/node-gry,2021-01-01 00:00:00,2021-06-30 00:00:00,0,4
GHSA-w5mw-f2hq-5fw8,node-gry,https://github.com/IonicaBizau/node-gry,2021-07-01 00:00:00,2021-12-31 00:00:00,0,4
GHSA-w5mw-f2hq-5fw8,node-gry,https://github.com/IonicaBizau/node-gry,2022-01-01 00:00:00,2022-06-30 00:00:00,0,4
GHSA-w5mw-f2hq-5fw8,node-gry,https://github.com/IonicaBizau/node-gry,2022-07-01 00:00:00,2022-12-31 00:00:00,0,4
GHSA-w5mw-f2hq-5fw8,node-gry,https://github.com/IonicaBizau/node-gry,2023-01-01 00:00:00,2023-06-30 00:00:00,0,4
GHSA-w5mw-f2hq-5fw8,node-gry,https://github.com/IonicaBizau/node-gry,2023-07-01 00:00:00,2023-12-31 00:00:00,0,4
GHSA-w5mw-f2hq-5fw8,node-gry,https://github.com/IonicaBizau/node-gry,2024-01-01 00:00:00,2024-06-30 00:00:00,0,4
GHSA-w5mw-f2hq-5fw8,node-gry,https://github.com/IonicaBizau/node-gry,2024-07-01 00:00:00,2024-12-31 00:00:00,0,4
GHSA-w9mr-4mfr-499f,ms,https://github.com/vercel/ms,2017-01-01 00:00:00,2017-06-30 00:00:00,6,6
GHSA-w9mr-4mfr-499f,ms,https://github.com/vercel/ms,2017-07-01 00:00:00,2017-12-31 00:00:00,6,11
GHSA-w9mr-4mfr-499f,ms,https://github.com/vercel/ms,2018-01-01 00:00:00,2018-06-30 00:00:00,0,11
GHSA-w9mr-4mfr-499f,ms,https://github.com/vercel/ms,2018-07-01 00:00:00,2018-12-31 00:00:00,1,12
GHSA-w9mr-4mfr-499f,ms,https://github.com/vercel/ms,2019-01-01 00:00:00,2019-06-30 00:00:00,4,15
GHSA-w9mr-4mfr-499f,ms,https://github.com/vercel/ms,2019-07-01 00:00:00,2019-12-31 00:00:00,0,15
GHSA-w9mr-4mfr-499f,ms,https://github.com/vercel/ms,2020-01-01 00:00:00,2020-06-30 00:00:00,0,15
GHSA-w9mr-4mfr-499f,ms,https://github.com/vercel/ms,2020-07-01 00:00:00,2020-12-31 00:00:00,2,16
GHSA-w9mr-4mfr-499f,ms,https://github.com/vercel/ms,2021-01-01 00:00:00,2021-06-30 00:00:00,0,16
GHSA-w9mr-4mfr-499f,ms,https://github.com/vercel/ms,2021-07-01 00:00:00,2021-12-31 00:00:00,3,19
GHSA-w9mr-4mfr-499f,ms,https://github.com/vercel/ms,2022-01-01 00:00:00,2022-06-30 00:00:00,3,20
GHSA-w9mr-4mfr-499f,ms,https://github.com/vercel/ms,2022-07-01 00:00:00,2022-12-31 00:00:00,0,20
GHSA-w9mr-4mfr-499f,ms,https://github.com/vercel/ms,2023-01-01 00:00:00,2023-06-30 00:00:00,1,21
GHSA-w9mr-4mfr-499f,ms,https://github.com/vercel/ms,2023-07-01 00:00:00,2023-12-31 00:00:00,0,21
GHSA-w9mr-4mfr-499f,ms,https://github.com/vercel/ms,2024-01-01 00:00:00,2024-06-30 00:00:00,1,21
GHSA-w9mr-4mfr-499f,ms,https://github.com/vercel/ms,2024-07-01 00:00:00,2024-12-31 00:00:00,1,22
GHSA-wg99-5vrx-j2gg,bonita-connector-webservice,https://github.com/bonitasoft/bonita-connector-webservice,2017-01-01 00:00:00,2017-06-30 00:00:00,1,1
GHSA-wg99-5vrx-j2gg,bonita-connector-webservice,https://github.com/bonitasoft/bonita-connector-webservice,2017-07-01 00:00:00,2017-12-31 00:00:00,0,1
